sale_date,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
201702,289403,26,12,2,1,1,1,6,MT,1.3,T,8-10W,8.6,1,1,1,1,2,1,95,4,185,4440,1833,1545,1735,1360,5,2700,1556,1562
201702,973106,39,537,2,1,2,5,9,AT,2,T,25-35W,28,3,1,1,1,2,1,200,4,370,4816,1942,1669,2295,1866,5,2820,1652,1671
201612,248352,17,831,3,2,3,3,6,AT,1.6,L,8-10W,8.1,1,1,1,1,2,1,90.2,4,150.7,4400,1740,1460,1560,1145,5,2600,1524,1529
201612,347384,1132,831,3,2,1,3,6,MT,1.6,L,10-15W,10.7,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1235,5,2700,1555,1568
201612,198427,161,12,3,2,1,1,4,AT,1.5,L,5-8W,5.2,1,1,1,1,2,1,80,4,140,4590,1734,1470,1620,1210,5,2600,1490,1470
201701,281792,69,872,2,2,1,4,7,DCT,1.4,T,25-35W,18.7,1,1,1,1,2,2,110,4,250,4319,1785,1441,1790,1340,5,2629,1539,1509
201701,482497,23,872,2,1,2,4,8,AT,2,T,35-50W,34.7,3,1,1,1,2,2,165,4,350,4629,1898,1655,2365,1900,5,2807,1617,1614
201701,732758,14,814,2,1,1,4,8,AT,2,T,25-35W,39.1,3,1,1,1,2,2,157,4,280,4565,1821,1624,2165,1675,5,2780,1561,1562
201701,379876,35,985,3,2,1,6,5,MT,1.6,L,10-15W,7.6,1,1,1,1,2,1,86,4,150,4558,1805,1505,1774,1325,5,2612,1525,1522
201701,219195,45,638,2,1,3,1,6,MT,1.5,T,10-15W,9.2,1,1,1,1,2,1,110,4,210,4365,1814,1695,1941,1541,5,2560,1525,1520
201701,961962,5,750,3,2,1,4,6,AT,1.5,L,8-10W,10.8,1,1,1,1,2,1,81,4,150,4501,1704,1469,1640,1140,5,2604,1460,1500
201702,682651,8,872,3,2,2,4,7,DCT,2,T,35-50W,30.1,3,1,1,1,2,2,185,4,370,4818,1843,1432,2110,1645,5,2908,1566,1549
201702,654134,189,290,2,1,1,7,6,MT,1.8,L,8-10W,8.4,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1431,5,2750,1554,1549
201702,290854,134,537,2,1,1,5,0,CVT,2,L,15-20W,17.4,1,1,1,1,2,1,114,4,190,4585,1820,1685,2010,1525,5,2620,1580,1580
201702,651347,9,537,2,2,3,5,0,CVT,1.5,L,8-10W,8,1,1,1,1,2,1,96,4,155,4065,1695,1525,1500,1105,5,2530,1480,1465
201702,924154,382,637,3,2,1,2,6,AT,1.5,L,10-15W,7.7,1,1,1,1,2,1,85,4,142,4587,1825,1490,1675,1300,5,2687,1562,1548
201702,291086,216,761,3,2,2,2,6,AT,1.6,T,20-25W,17.2,1,1,1,1,2,1,131,4,235,4843,1856,1484,2025,1590,5,2737,1585,1588
201702,349023,68,450,3,2,1,2,6,AT,1.5,L,10-15W,12.2,1,1,1,1,2,1,80,4,141,4643,1797,1479,1778,1360,5,2685,1544,1565
201612,350259,403,750,3,2,1,4,7,DCT,1.4,T,15-20W,13.1,1,1,1,1,2,1,110,4,250,4598,1826,1425,1865,1365,5,2656,1580,1554
201612,481950,76,813,2,1,1,5,6,AT,2,L,15-20W,18.8,1,1,1,1,2,1,116,4,202,4633,1840,1530,1900,1450,5,2700,1584,1586
201612,270690,86,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,1,1,1,65,4,116,4415,1685,1850,1825,1226,5,2720,1420,1440
201701,416749,22,537,2,1,3,5,6,MT,1.8,L,10-15W,13.7,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1280,5,2610,1540,1530
201612,392593,208,497,2,1,1,1,6,MT,1.5,T,10-15W,11.5,1,1,1,1,2,1,112,4,205,4470,1837,1670,1765,1390,5,2670,1550,1550
201701,603972,18,872,3,2,4,4,7,DCT,3,T,50-75W,61.6,3,1,1,1,2,2,245,6,440,5036,1874,1480,2470,1970,5,3012,1630,1620
201701,614059,106,953,3,2,2,4,7,AT,1.6,T,35-50W,42.2,2,1,1,1,2,2,115,4,250,4783,1810,1442,2065,1596,5,2920,1563,1545
201701,527809,160,953,3,2,4,4,9,AT,2,T,35-50W,46,2,1,1,1,2,2,180,4,370,5065,1860,1467,2330,1800,5,3079,1596,1600
201702,249875,9,294,2,1,1,6,0,CVT,2,L,20-25W,20.8,1,1,1,1,2,1,110,4,200,4672,1843,1678,2004,1520,5,2705,1597,1589
201703,614059,38,953,3,2,2,4,9,AT,2,T,35-50W,36.1,2,1,1,1,2,2,135,4,300,4783,1810,1442,2120,1640,5,2920,1563,1545
201703,472603,134,985,3,2,1,6,6,AT,1.6,T,10-15W,10.5,1,1,1,1,2,1,123,4,245,4750,1820,1488,1820,1415,5,2730,1555,1550
201703,692703,191,807,2,1,1,1,6,AT,1.5,T,10-15W,12.3,1,1,1,1,2,1,112,4,235,4510,1852,1677,1900,1500,5,2650,1575,1570
201703,978089,102,12,2,2,1,1,0,CVT,1.5,L,5-8W,8.2,1,1,1,1,2,1,80,4,140,4425,1789,1470,1626,1251,5,2650,1502,1492
201701,671482,11,637,2,1,3,2,5,MT,1.5,L,10-15W,10,1,1,1,1,2,1,83,4,140,4280,1785,1658,1620,1245,5,2530,1527,1533
201702,378356,118,497,3,2,1,1,0,CVT,1.5,L,8-10W,9.6,1,1,1,1,2,1,85,4,141,4572,1825,1482,1672,1297,5,2670,1556,1542
201702,614059,10,953,3,2,2,4,7,AT,2,T,35-50W,34.8,2,1,1,1,2,2,135,4,300,4714,1810,1442,2055,1577,5,2840,1563,1545
201702,409854,189,638,2,1,1,1,6,MT,1.5,T,10-15W,13.2,1,1,1,1,2,1,110,4,210,4640,1825,1745,2051,1541,5,2680,1565,1565
201702,136916,26,106,3,2,2,5,0,CVT,2.5,L,15-20W,17.7,1,2,2,1,2,1,118,4,213,4850,1825,1480,2100,1615,5,2775,1575,1560
201702,743957,356,450,3,2,1,2,6,AT,1.5,L,10-15W,10.2,1,1,1,1,2,1,80,4,141,4544,1779,1467,1660,1225,5,2600,1538,1539
201702,745137,213,637,3,2,1,2,6,DCT,1.6,L,10-15W,13,1,1,1,1,2,1,94,4,159,4534,1823,1483,1711,1336,5,2648,1553,1544
201702,628041,211,750,2,2,1,4,6,AT,1.6,L,15-20W,13.8,1,1,1,1,2,1,81,4,155,4255,1799,1452,1740,1260,5,2637,1549,1520
201702,569154,28,638,2,1,3,1,6,MT,1.5,T,8-10W,8.7,1,1,1,1,2,1,110,4,210,4195,1772,1617,1840,1391,5,2550,1531,1524
201702,409854,9,638,2,1,1,1,6,MT,2,T,10-15W,13.2,1,3,1,1,2,1,120,4,350,4681,1827,1710,2180,1666,5,2680,1565,1565
201702,248352,92,831,3,2,3,3,6,MT,1.4,L,8-10W,6.6,1,1,1,1,2,1,73.3,4,132.4,4400,1740,1460,1500,1072,5,2600,1524,1529
201702,347384,377,831,3,2,1,3,6,MT,1.6,L,10-15W,12.1,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1235,5,2700,1555,1568
201702,321683,136,750,3,2,1,4,5,MT,1.6,L,15-20W,17.2,1,1,1,1,2,1,81,4,155,4655,1780,1453,1750,1300,5,2651,1535,1532
201703,693436,160,12,3,2,1,1,6,DCT,1.3,T,10-15W,9.7,1,1,1,1,2,1,95,4,185,4725,1802,1478,1755,1380,5,2700,1551,1546
201703,745137,33,637,3,2,1,2,6,AT,1,T,10-15W,11.5,1,1,1,1,2,1,94,3,170,4534,1823,1483,1737,1362,5,2648,1553,1544
201703,245609,17,750,2,2,1,4,6,AT,1.6,L,15-20W,15.4,1,1,1,1,2,1,81,4,155,4348,1807,1574,1780,1320,5,2680,1549,1521
201703,409854,413,638,2,1,1,1,6,AT,1.5,T,10-15W,12.7,1,1,1,1,2,1,110,4,210,4681,1827,1710,2064,1560,5,2680,1565,1565
201703,437598,220,638,2,1,1,1,6,AT,1.5,T,10-15W,12.6,1,1,1,1,2,1,110,4,210,4549,1835,1700,2160,1620,5,2720,1565,1565
201703,304458,141,106,3,2,1,5,0,CVT,1.2,T,10-15W,14.2,1,1,1,1,2,1,85,4,185,4630,1775,1480,1770,1315,5,2700,1535,1535
201703,249875,34,294,2,1,1,6,0,CVT,2.5,L,20-25W,25.9,1,1,1,1,2,1,137,4,233,4672,1843,1678,2030,1578,5,2705,1597,1589
201701,591790,8,106,3,2,1,5,6,MT,1.2,T,10-15W,15.4,1,1,1,1,2,1,85,4,185,4630,1775,1480,1770,1295,5,2700,1525,1520
201701,576298,16,304,2,3,2,1,5,MT,1.6,L,5-8W,6.3,2,1,1,1,2,1,83,4,138,4680,1695,1940,2145,1545,7-8,2800,1445,1420
201701,206765,29,761,3,2,1,2,6,MT,1.5,L,15-20W,11.6,1,1,1,1,2,1,84,4,146,4718,1802,1466,1710,1260,5,2700,1540,1558
201701,186250,125,761,2,2,1,2,6,AT,1.5,L,10-15W,12.1,1,1,1,1,2,1,84,4,146,4370,1809,1461,1715,1280,5,2662,1540,1562
201702,453752,10,814,3,2,2,4,8,AT,1.5,T,35-50W,41.2,2,1,1,1,2,2,100,3,220,4643,1811,1454,2000,1510,5,2810,1543,1582
201702,527809,17,953,3,2,4,4,9,AT,2,T,35-50W,47.5,3,1,1,1,2,2,135,4,300,5065,1860,1482,2410,1870,5,3079,1596,1581
201702,978089,93,12,2,2,1,1,0,CVT,1.5,L,5-8W,8.1,1,1,1,1,2,1,80,4,140,4425,1789,1470,1626,1251,5,2650,1502,1492
201702,978089,112,12,3,2,1,1,0,CVT,1.5,L,5-8W,8.1,1,1,1,1,2,1,80,4,140,4631,1789,1470,1640,1265,5,2650,1502,1492
201610,654134,299,290,2,1,1,7,6,MT,1.8,L,8-10W,8.7,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1431,5,2750,1554,1549
201610,693436,89,12,3,2,1,1,6,MT,1.8,L,10-15W,7.6,1,1,1,1,2,1,98,4,170,4725,1802,1478,1695,1320,5,2700,1551,1546
201610,291086,235,761,3,2,2,2,6,AT,2,L,20-25W,16.2,1,1,1,1,2,1,108,4,190,4843,1856,1484,2020,1585,5,2737,1585,1588
201610,349023,204,450,3,2,1,2,6,AT,1.5,L,10-15W,8.3,1,1,1,1,2,1,80,4,141,4643,1797,1479,1778,1360,5,2685,1544,1565
201610,591790,23,106,3,2,1,5,0,CVT,1.8,L,10-15W,9.1,1,2,2,1,2,1,73,4,142,4630,1775,1485,1845,1390,5,2700,1535,1535
201612,580470,749,750,3,2,1,4,6,AT,1.6,L,10-15W,13.2,1,1,1,1,2,1,81,4,155,4562,1793,1468,1740,1260,5,2614,1518,1525
201612,683364,78,236,2,1,1,1,0,CVT,1.5,T,10-15W,11.9,1,1,1,1,2,1,110,4,210,4451,1845,1675,1900,1460,5,2670,1540,1540
201612,472603,84,985,3,2,1,6,6,AT,1.2,T,10-15W,10.5,1,1,1,1,2,1,100,3,230,4750,1820,1488,1769,1320,5,2730,1555,1550
201612,978089,372,12,3,2,1,1,0,CVT,1.5,L,5-8W,8.3,1,1,1,1,2,1,80,4,140,4631,1789,1470,1640,1265,5,2650,1502,1492
201701,379876,7,985,3,2,1,6,6,AT,1.6,T,10-15W,7.6,1,1,1,1,2,1,123,4,245,4590,1820,1488,1769,1365,5,2675,1555,1550
201701,540712,9,12,2,1,1,1,6,MT,1.8,T,15-20W,15.5,1,1,1,1,2,1,120,4,250,4519,1831,1694,1985,1610,5,2670,1560,1550
201701,914348,9,750,2,2,3,4,6,AT,1.4,L,10-15W,10.4,1,1,1,1,2,1,66,4,132,3970,1682,1462,1590,1110,5,2470,1463,1456
201701,219195,70,638,2,1,3,1,6,AT,1.5,T,10-15W,9.2,1,1,1,1,2,1,110,4,210,4335,1814,1695,1941,1541,5,2560,1525,1520
201701,437598,11,638,2,1,1,1,6,DCT,2,T,10-15W,13,1,1,1,1,2,1,145,4,315,4549,1835,1700,2235,1725,5,2720,1565,1565
201701,851857,78,75,2,1,2,2,8,AT,2,T,25-35W,34.2,3,1,1,1,2,2,193,4,400,4812,1903,1680,2375,1885,5,2857,1645,1645
201701,786351,514,836,3,2,1,3,6,AT,1.6,L,10-15W,9.4,1,1,1,1,2,1,93.8,4,155.5,4570,1775,1445,1650,1275,5,2700,1549,1562
201612,378536,133,985,2,1,1,6,6,AT,1.6,T,20-25W,22.4,1,1,1,1,2,1,123,4,245,4510,1850,1662,1918,1492,5,2730,1579,1587
201612,125403,25,761,2,3,2,2,6,AT,2.4,L,35-50W,45,1,1,1,1,2,1,134,4,240,5266,1878,1772,2470,1860,7,3088,1593,1603
201612,745137,131,637,2,2,1,2,6,AT,1,T,10-15W,10.8,1,1,1,1,2,1,94,3,170,4368,1823,1483,1734,1359,5,2648,1553,1544
201612,745137,435,637,2,2,1,2,6,DCT,1.6,L,10-15W,10.8,1,1,1,1,2,1,94,4,159,4368,1823,1483,1707,1332,5,2648,1553,1544
201612,621073,555,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,1,1,1,60.3,4,116,4400,1680,1750,1825,1206,7-8,2720,1420,1440
201701,221795,73,872,2,1,1,4,7,DCT,2,T,25-35W,28.9,1,1,1,1,2,2,132,4,320,4398,1841,1591,2105,1590,5,2603,1547,1555
201701,540712,19,12,2,1,1,1,6,AT,1.8,T,15-20W,15.5,3,1,1,1,2,1,135,4,285,4519,1831,1694,2120,1745,5,2670,1560,1550
201701,249875,26,294,2,1,1,6,0,CVT,2.5,L,20-25W,23.7,3,1,1,1,2,1,137,4,233,4672,1843,1678,2087,1640,5,2705,1597,1589
201702,905745,12,761,2,1,3,2,6,AT,1.4,T,10-15W,11.7,1,1,1,1,2,1,103,4,200,4278,1781,1648,1840,1430,5,2555,1540,1540
201702,379265,75,290,2,2,3,7,5,MT,1.2,L,5WL,3.7,1,1,1,1,2,1,60.3,4,116,4032,1680,1450,1350,935,5,2550,1488,1478
201702,416749,72,537,2,1,3,5,0,CVT,1.5,L,10-15W,13.6,1,1,1,1,2,1,96,4,155,4270,1772,1605,1775,1205,5,2610,1540,1530
201702,125403,8,761,2,3,2,2,6,AT,3,L,35-50W,36.9,1,1,1,1,2,1,187,6,290,5266,1878,1772,2470,1930,7,3088,1593,1603
201702,587678,184,537,2,1,3,5,0,CVT,1.5,L,15-20W,12.3,1,1,1,1,2,1,96,4,155,4294,1772,1605,1770,1204,5,2610,1535,1540
201702,961962,5,750,3,2,1,4,5,MT,1.5,L,8-10W,8.1,1,1,1,1,2,1,81,4,150,4501,1704,1469,1610,1115,5,2604,1460,1500
201702,492952,150,692,3,2,1,5,0,CVT,1.6,L,10-15W,12,1,1,1,1,2,1,93,4,154,4683,1780,1465,1670,1242,5,2700,1530,1530
201612,289386,39,813,3,2,1,5,6,MT,1.5,L,10-15W,10.5,1,1,1,1,2,1,86,4,148,4582,1795,1458,1770,1259,5,2700,1555,1560
201612,559132,152,692,3,2,2,5,0,CVT,2,L,20-25W,17.4,1,1,1,1,2,1,110,4,195,4891,1830,1490,1870,1466,5,2775,1585,1585
201612,963845,28,836,2,1,3,3,6,MT,1.6,L,10-15W,14.3,1,1,1,1,2,1,91.6,4,150.7,4270,1780,1622,1645,1270,5,2590,1557,1570
201701,741152,179,761,2,1,1,2,6,AT,2,T,20-25W,24.8,3,1,1,1,2,1,186,4,353,4667,1839,1663,2230,1755,5,2750,1584,1588
201701,654134,33,290,2,1,1,7,6,MT,1.5,T,8-10W,7.9,1,1,1,1,2,1,110,4,230,4620,1820,1755,1900,1460,5,2750,1554,1549
201701,124140,98,783,2,1,1,1,6,MT,1.5,T,10-15W,14.7,1,1,1,1,2,1,125,4,230,4650,1850,1695,2040,1626,5,2700,1565,1565
201703,671482,44,637,2,1,3,2,6,DCT,1.5,L,10-15W,10.2,1,1,1,1,2,1,83,4,140,4280,1785,1658,1670,1295,5,2530,1527,1533
201703,735971,585,761,3,2,1,2,5,MT,1.5,L,10-15W,11.2,1,1,1,1,2,1,81,4,143,4587,1798,1463,1660,1225,5,2640,1538,1541
201704,527765,18,236,2,2,5,1,1,AT,0,L,15-20W,-,1,4,3,2,2,1,30,0,-,3675,1630,1518,1360,1058,4,2360,1405,1400
201704,614059,125,953,3,2,2,4,9,AT,1.6,T,35-50W,36.8,2,1,1,1,2,2,115,4,250,4783,1810,1442,2065,1600,5,2920,1563,1545
201704,124140,8,783,2,1,1,1,6,AT,1.8,T,10-15W,11.1,3,1,1,1,2,1,130,4,245,4650,1850,1695,2185,1771,5,2700,1565,1565
201704,219195,30,638,2,1,3,1,6,AT,1.5,T,10-15W,8.9,1,1,1,1,2,1,110,4,210,4335,1814,1695,1941,1541,5,2560,1525,1520
201704,569154,37,638,2,1,3,1,6,MT,1.5,T,8-10W,10.1,1,1,1,1,2,1,110,4,210,4146,1772,1617,1840,1391,5,2550,1531,1524
201701,425432,137,750,3,2,1,4,6,AT,1.6,L,10-15W,12.6,1,1,1,1,2,1,81,4,155,4605,1765,1460,1775,1265,5,2610,1517,1493
201701,356986,91,637,3,2,2,2,6,AT,2,T,20-25W,24.3,1,1,1,1,2,1,152,4,350,4873,1852,1470,2035,1625,5,2850,1590,1587
201702,379265,442,290,2,2,3,7,5,MT,1.2,L,5WL,3.7,1,1,1,1,2,1,60.3,4,116,4032,1680,1450,1350,985,5,2550,1488,1478
201702,654134,78,290,2,1,1,7,5,MT,1.8,L,8-10W,8.4,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1431,5,2750,1554,1549
201701,425432,64,750,3,2,1,4,7,DCT,1.4,T,10-15W,12.6,1,1,1,1,2,1,96,4,225,4605,1765,1460,1800,1290,5,2610,1517,1493
201701,392593,131,497,2,1,1,1,0,CVT,2,L,10-15W,11.6,1,1,1,1,2,1,90,4,180,4470,1837,1670,1807,1432,5,2670,1550,1550
201701,713651,62,537,3,2,1,5,0,CVT,1.5,T,10-15W,12.8,1,1,1,1,2,1,130,4,220,4649,1800,1416,1730,1306,5,2700,1547,1563
201612,136916,221,106,3,2,2,5,6,AT,2,L,15-20W,30.3,1,1,1,1,2,1,123,4,199,4850,1825,1480,2000,1485,5,2775,1575,1560
201612,136916,17,106,3,2,2,5,6,AT,2.5,L,15-20W,30.3,1,1,1,1,2,1,135,4,235,4850,1825,1480,2000,1500,5,2775,1575,1560
201612,492952,442,692,3,2,1,5,0,CVT,1.6,L,10-15W,12,1,1,1,1,2,1,93,4,154,4683,1780,1465,1670,1242,5,2700,1530,1530
201612,425432,46,750,3,2,1,4,5,MT,1.6,L,10-15W,14.5,1,1,1,1,2,1,81,4,155,4605,1765,1460,1735,1225,5,2610,1517,1493
201612,576298,32,304,2,3,2,1,5,MT,1.6,L,5-8W,6.4,2,1,1,1,2,1,83,4,138,4680,1695,1940,2145,1545,7-8,2800,1445,1420
201612,354068,138,692,3,2,1,5,4,AT,1.6,L,10-15W,12.1,1,1,1,1,2,1,86,4,153,4665,1700,1505,1660,1200,5,2700,1480,1485
201701,378356,311,497,3,2,1,1,0,CVT,1.5,L,8-10W,7.9,1,1,1,1,2,1,85,4,141,4572,1825,1482,1672,1297,5,2670,1556,1542
201701,510309,36,953,2,1,2,4,9,AT,2,T,35-50W,49.6,3,1,1,1,2,2,135,4,300,4661,1898,1664,2315,1850,5,2873,1617,1613
201701,291514,25,783,2,1,3,1,4,AT,1.6,L,8-10W,8.2,1,1,1,1,2,1,92,4,160,4160,1810,1635,1665,1290,5,2560,1560,1560
201701,289403,170,12,2,1,1,1,6,MT,1.8,L,8-10W,9,1,1,1,1,2,1,98,4,170,4440,1833,1545,1695,1320,5,2700,1556,1562
201701,409854,241,638,2,1,1,1,6,MT,1.5,T,10-15W,13.2,1,1,1,1,2,1,110,4,210,4640,1825,1745,2051,1541,5,2680,1565,1565
201701,304458,75,106,3,2,1,5,0,CVT,1.8,L,10-15W,12.7,1,2,2,1,2,1,73,4,142,4630,1775,1485,1845,1375,5,2700,1535,1535
201701,851857,176,75,2,1,2,2,8,AT,2,T,25-35W,34.2,1,1,1,1,2,2,179,4,400,4812,1903,1680,2275,1795,5,2857,1645,1645
201705,739296,126,290,2,3,3,7,6,MT,1.5,T,5-8W,6.6,1,1,1,1,2,1,110,4,230,4710,1785,1745,1955,1460,6-7,2750,1530,1525
201705,472603,101,985,3,2,1,6,6,AT,1.6,T,10-15W,12.4,1,1,1,1,2,1,123,4,245,4750,1820,1488,1820,1415,5,2730,1555,1550
201705,501564,9,807,2,1,2,1,6,AT,2,T,15-20W,19.7,3,1,1,1,2,1,148,4,320,4810,1910,1770,2515,1990,7,2800,1630,1632
201705,304458,75,106,3,2,1,5,0,CVT,1.8,L,10-15W,13.1,1,2,2,1,2,1,73,4,142,4630,1775,1485,1845,1375,5,2700,1535,1535
201705,851857,29,75,2,1,2,2,8,AT,2,T,25-35W,37.5,3,1,1,1,2,2,193,4,400,4812,1903,1680,2375,1885,5,2857,1645,1645
201705,591790,164,106,3,2,1,5,0,CVT,1.2,T,10-15W,15.4,1,1,1,1,2,1,85,4,185,4630,1775,1480,1770,1310,5,2700,1525,1520
201705,281301,124,750,3,2,2,4,7,DCT,1.4,T,25-35W,21.8,1,1,1,1,2,1,110,4,250,4872,1834,1484,2015,1495,5,2803,1577,1550
201705,950264,9,498,2,1,1,1,6,DCT,2,T,15-20W,12.5,1,1,1,1,2,1,162,4,350,4545,1855,1690,1967,1592,5,2700,1574,1593
201705,714152,168,750,2,1,1,4,6,AT,1.8,T,25-35W,20.2,1,1,1,1,2,1,118,4,250,4506,1809,1685,2050,1600,5,2684,1569,1571
201705,560265,7,923,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,75,4,135,4440,1700,1783,1790,1270,6-8,2790,1420,1440
201701,978089,65,12,2,2,1,1,5,MT,1.5,L,5-8W,7.2,1,1,1,1,2,1,80,4,140,4425,1789,1470,1611,1236,5,2650,1502,1492
201701,745137,148,637,2,2,1,2,6,DCT,1.6,L,10-15W,9.6,1,1,1,1,2,1,94,4,159,4368,1823,1483,1707,1332,5,2648,1553,1544
201701,219195,65,638,2,1,3,1,6,MT,1.5,T,10-15W,9.2,1,1,1,1,2,1,110,4,210,4335,1814,1695,1910,1495,5,2560,1525,1520
201701,651782,117,75,3,2,4,2,6,AT,2,T,35-50W,32.3,1,1,1,1,2,2,193,4,400,5131,1852,1502,2260,1840,5,2837,1580,1591
201701,281301,15,750,3,2,2,4,7,DCT,1.8,T,25-35W,20,1,1,1,1,2,1,118,4,250,4870,1834,1472,2060,1520,5,2803,1577,1550
201701,321683,247,750,3,2,1,4,7,DCT,1.4,T,15-20W,13.2,1,1,1,1,2,1,96,4,225,4655,1780,1453,1830,1380,5,2651,1535,1532
201701,308913,16,750,2,2,1,4,6,AT,1.6,L,15-20W,12.8,1,1,1,1,2,1,81,4,155,4445,1765,1485,1765,1255,5,2610,1517,1493
201701,347384,2889,831,3,2,1,3,6,AT,1.6,L,10-15W,11.6,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1720,1290,5,2700,1555,1568
201701,348641,331,498,3,2,1,1,4,AT,1.5,L,8-10W,7.8,1,1,1,1,2,1,80,4,135,4579,1804,1490,1655,1280,5,2660,1548,1549
201701,206765,679,761,3,2,1,2,6,AT,1.5,L,15-20W,11.6,1,1,1,1,2,1,84,4,146,4718,1802,1466,1745,1295,5,2700,1540,1558
201701,819061,577,831,2,1,1,3,6,AT,2,L,15-20W,11.7,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1470,5,2640,1614,1615
201703,651347,258,537,2,2,3,5,0,CVT,1.5,L,8-10W,7.9,1,1,1,1,2,1,96,4,155,4065,1695,1525,1500,1078,5,2530,1480,1465
201703,249875,26,294,2,1,1,6,0,CVT,2,L,20-25W,25.9,1,1,1,1,2,1,110,4,200,4672,1843,1678,2004,1546,5,2705,1597,1589
201703,854079,113,537,3,2,1,5,0,CVT,1.8,L,10-15W,10.9,1,1,1,1,2,1,100,4,169,4664,1750,1505,1685,1275,5,2650,1500,1485
201703,248352,17,831,3,2,3,3,4,AT,1.4,L,8-10W,7.2,1,1,1,1,2,1,78.7,4,135,4370,1700,1460,1500,1083,5,2570,1511,1515
201703,103507,336,831,2,1,3,3,6,AT,1.6,L,10-15W,10.8,1,1,1,1,2,1,91.6,4,150.7,4270,1780,1630,1830,1325,5,2590,1557,1570
201612,194450,549,836,2,1,1,3,7,DCT,1.6,T,15-20W,15.2,1,1,1,1,2,1,130,4,265,4475,1850,1655,2090,1541,5,2670,1620,1631
201612,871642,43,637,2,1,1,2,6,AT,2,T,20-25W,25.2,3,1,1,1,2,1,182,4,350,4524,1838,1701,2092,1740,5,2690,1563,1565
201701,905745,6,761,2,1,3,2,6,MT,1.4,T,10-15W,13.5,1,1,1,1,2,1,103,4,200,4278,1781,1648,1815,1405,5,2555,1540,1540
201701,209945,8,814,3,2,4,4,8,AT,3,T,35-50W,47.1,2,1,1,1,2,2,250,6,400,5055,1860,1491,2355,1850,5,3108,1600,1627
201701,614059,19,953,3,2,2,4,7,AT,2,T,35-50W,42.2,3,1,1,1,2,2,135,4,300,4783,1810,1442,2215,1746,5,2920,1572,1530
201701,527809,61,953,3,2,4,4,9,AT,2,T,35-50W,46,2,1,1,1,2,2,135,4,300,5065,1860,1467,2305,1770,5,3079,1596,1600
201702,265980,307,783,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,78,4,135,4360,1685,1820,1925,1325,7-8,2750,1425,1435
201702,281301,15,750,3,2,2,4,6,AT,1.8,T,25-35W,19.2,1,1,1,1,2,1,118,4,250,4872,1834,1484,2040,1520,5,2803,1577,1550
201702,580634,55,692,2,2,1,5,0,CVT,1.6,L,10-15W,10.4,1,1,1,1,2,1,93,4,154,4393,1766,1524,1625,1220,5,2700,1540,1540
201702,392593,92,497,2,1,1,1,0,CVT,2,L,10-15W,10.7,1,1,1,1,2,1,90,4,180,4470,1837,1670,1807,1432,5,2670,1550,1550
201702,871642,12,637,2,1,1,2,6,AT,1.5,T,20-25W,22.9,3,1,1,1,2,1,135,4,240,4524,1838,1701,2092,1717,5,2640,1563,1565
201702,735971,1290,761,3,2,1,2,6,AT,1.5,L,10-15W,10.6,1,1,1,1,2,1,81,4,143,4587,1798,1463,1690,1255,5,2640,1538,1541
201612,249875,9,294,2,1,1,6,0,CVT,2.5,L,20-25W,19.7,3,1,1,1,2,1,137,4,233,4672,1843,1678,2087,1654,5,2705,1597,1589
201612,308913,57,750,2,2,1,4,6,AT,1.6,L,15-20W,13.8,1,1,1,1,2,1,81,4,155,4445,1765,1485,1765,1255,5,2610,1517,1493
201612,308913,16,750,2,2,1,4,7,DCT,1.4,T,15-20W,13.8,1,1,1,1,2,1,96,4,225,4445,1765,1485,1810,1300,5,2610,1517,1493
201612,526401,39,836,3,2,1,3,7,DCT,1.4,T,10-15W,12.7,1,1,1,1,2,1,95.6,4,210.8,4610,1800,1450,1780,1275,5,2700,1555,1564
201612,923841,9,450,3,2,2,2,6,AT,1.6,T,15-20W,13.8,1,1,1,1,2,1,131,4,235,4855,1854,1474,1960,1535,5,2737,1585,1587
201612,735971,52,761,3,2,1,2,7,DCT,1.4,T,10-15W,10.8,1,1,1,1,2,1,103,4,200,4587,1798,1463,1730,1295,5,2640,1538,1541
201701,527809,50,953,3,2,4,4,9,AT,2,T,35-50W,46,3,1,1,1,2,2,135,4,300,5065,1860,1482,2410,1870,5,3079,1596,1581
