,customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
694,28763,39,12,39,1,0,0,0,55,41018.0,2,40,48,2,2,4,12,8,35,18.521
695,29713,35,9,35,0,0,0,0,54,41117.0,5,-4,0,2,0,0,0,8,36,0.0
696,109007,43,11,43,1,0,0,0,50,71793.0,4,18,24,3,0,4,7,11,37,13.349
697,21751,24,0,24,0,0,0,0,57,38012.0,5,-6,0,2,2,0,0,9,33,0.0
698,4176,42,13,42,1,0,0,0,39,26993.0,3,12,24,5,0,4,2,16,43,8.478
699,21688,47,22,47,1,0,0,0,57,38040.0,6,16,24,2,1,0,0,8,34,0.0
700,16217,19,0,19,0,0,0,0,57,34996.0,2,22,24,2,1,5,2,10,32,9.02
701,44197,39,7,39,0,0,0,0,45,47971.0,2,41,48,4,0,4,2,20,33,8.748
702,41968,34,7,34,1,0,0,0,57,46618.0,6,35,36,2,0,3,1,10,32,7.985
703,12831,48,18,48,1,0,0,0,74,32296.0,7,30,36,0,1,0,0,12,13,0.0
704,50525,43,15,43,1,0,0,0,56,50892.0,4,11,12,2,2,0,0,9,34,0.0
705,21970,73,43,73,1,0,0,0,59,37995.0,2,5,12,1,0,0,0,14,25,0.0
706,40551,37,8,37,0,0,0,0,48,46156.0,7,14,24,3,0,0,0,9,42,0.0
707,12698,30,3,30,1,0,0,0,67,32181.0,3,29,36,0,0,6,3,7,24,10.23
708,57620,52,23,52,1,0,0,0,38,53984.0,4,22,24,5,1,0,0,18,43,0.0
709,7849,44,13,44,0,0,0,0,39,30037.0,7,18,24,5,1,0,0,16,44,0.0
710,44073,30,1,30,1,0,0,0,62,47999.0,4,5,12,1,0,0,0,6,31,0.0
711,10989,41,9,41,1,0,0,0,62,31924.0,5,22,24,1,0,6,3,14,22,11.691
712,9070,29,0,29,1,0,0,0,48,31045.0,4,40,48,3,0,0,0,14,36,0.0
713,34942,50,20,50,0,0,0,0,53,43274.0,6,33,36,3,0,0,0,13,33,0.0
714,33718,38,9,38,1,0,0,0,43,42644.0,4,12,24,4,1,3,2,12,43,9.241
715,22232,30,0,30,0,0,0,0,52,38127.0,5,13,24,2,1,0,0,8,38,0.0
716,55222,67,37,67,0,0,0,0,71,52695.0,3,-1,0,0,0,1,0,10,17,0.0
717,20678,52,19,52,1,0,0,0,45,37519.0,5,37,48,4,0,4,2,12,41,8.527000000000001
718,17489,37,3,37,1,0,0,0,59,35447.0,4,24,36,1,0,3,1,10,30,8.326
719,33098,33,6,33,0,0,0,0,68,42411.0,7,34,36,0,1,0,20,10,20,26.89
720,5510,29,2,29,0,0,0,0,58,28141.0,3,33,36,2,1,0,0,10,31,0.0
721,42667,41,7,41,1,0,0,0,33,46766.0,6,22,24,6,1,4,2,17,49,12.928
722,100766,35,6,35,0,0,0,0,48,69620.0,5,26,36,3,2,3,2,12,38,10.004
723,30386,35,6,35,1,0,0,0,35,41270.0,7,7,12,5,0,0,0,10,53,0.0
724,14651,61,28,61,1,0,0,0,61,33912.0,6,24,36,1,0,0,0,20,18,0.0
725,72044,30,0,30,0,0,0,0,64,58569.0,7,11,24,1,1,6,3,8,27,11.356
726,17640,48,18,48,1,0,0,0,47,35403.0,2,30,36,3,1,3,1,10,41,7.7360000000000015
727,53251,47,17,47,0,0,0,0,47,51932.0,2,22,24,4,1,0,0,13,39,0.0
728,7320,42,13,42,1,0,0,0,69,29784.0,6,24,36,0,0,3,2,9,21,10.236
729,62127,40,11,40,1,0,0,0,55,55352.0,5,32,36,2,0,0,0,9,35,0.0
730,15668,12,0,12,1,0,0,0,59,34800.0,4,24,36,1,3,0,0,9,30,0.0
731,8468,50,22,50,0,0,0,0,56,30546.0,5,38,48,2,1,3,2,16,26,9.075
732,60582,54,24,54,0,0,0,0,55,55287.0,4,16,24,2,0,0,0,12,32,0.0
733,40297,36,6,36,0,0,1,0,61,46067.0,2,41,48,1,4,6,3,4,34,11.919
734,19707,68,38,68,1,0,0,0,41,36863.0,6,24,36,4,0,0,0,11,47,0.0
735,58829,18,0,18,1,0,0,0,54,54609.0,2,19,24,2,0,0,14,7,38,20.613000000000003
736,29766,39,10,39,1,0,0,0,55,41060.0,6,-3,0,2,1,0,0,8,35,0.0
737,6424,37,7,37,1,0,0,0,69,28252.0,2,12,24,0,0,2,1,5,24,10.056
738,27775,45,18,45,0,0,0,0,44,40941.0,2,28,36,4,1,0,0,16,38,0.0
739,12958,26,0,26,0,0,0,0,55,32436.0,7,27,36,2,0,4,1,14,30,8.658999999999999
740,54569,51,27,51,0,0,0,0,44,52555.0,3,-4,0,4,0,0,0,10,44,0.0
741,37001,44,12,44,0,0,0,0,42,44736.0,5,37,48,4,3,2,1,18,39,11.797
742,21470,21,0,21,0,0,0,0,59,38011.0,4,10,12,1,5,2,1,14,25,8.549
743,29318,49,16,49,0,0,0,0,69,41148.0,3,-3,0,0,0,1,0,2,27,0.0
744,18783,35,7,35,1,0,1,0,65,35900.0,5,14,24,0,2,2,1,8,25,7.936
745,53745,46,13,46,1,0,0,0,63,52228.0,6,29,36,1,5,1,1,5,31,8.302
746,4379,44,14,44,0,0,0,0,68,27037.0,6,18,24,0,1,0,0,8,23,0.0
747,62288,66,37,66,1,0,1,0,31,55469.0,1,21,24,6,0,0,0,13,54,0.0
748,20501,32,1,32,0,0,0,0,57,37520.0,2,32,36,2,0,4,2,11,31,8.612
749,22346,51,21,51,0,0,0,0,52,38117.0,4,27,36,3,4,5,2,15,31,8.978
750,37414,30,2,30,0,0,0,0,53,44952.0,3,31,36,3,4,6,1,15,30,7.782
751,1105,42,12,42,1,0,0,0,56,21355.0,7,31,36,2,5,0,0,7,36,0.0
752,41282,46,18,46,1,0,0,0,60,46573.0,2,29,36,2,2,0,0,14,24,0.0
753,6961,55,25,55,1,0,0,0,57,29115.0,2,-1,0,2,0,0,0,6,36,0.0
754,44758,23,0,23,1,0,0,0,60,47963.0,6,22,24,1,1,0,7,8,30,13.798
755,28404,24,0,24,0,0,0,0,37,41039.0,7,27,36,5,1,0,0,20,42,0.0
756,15185,43,19,43,1,0,0,0,64,34116.0,4,29,36,1,2,6,2,13,22,12.268
757,53453,46,20,46,1,0,0,0,72,51891.0,6,17,24,0,0,2,1,11,15,8.766
758,59655,50,19,50,1,0,0,0,60,54882.0,6,30,36,1,0,0,0,9,29,0.0
759,49795,36,10,36,1,0,0,0,68,50581.0,6,-2,0,0,0,1,0,13,17,0.0
760,14960,27,0,27,0,0,0,0,32,33884.0,2,32,36,6,0,3,1,20,46,11.812
761,34065,39,6,39,0,0,0,0,57,42740.0,6,38,48,2,2,5,2,11,30,11.424
762,10634,19,0,19,0,0,0,0,55,31914.0,2,-1,0,2,2,0,0,9,35,0.0
763,55963,41,10,41,1,0,0,0,45,53239.0,6,22,24,4,4,3,1,18,35,10.982
764,27247,32,3,32,0,0,0,0,42,40644.0,2,9,12,4,0,0,0,20,36,0.0
765,45819,18,0,18,1,0,0,0,48,48077.0,5,-2,0,3,2,1,0,11,40,0.0
766,33752,36,12,36,0,0,0,0,61,42605.0,5,28,36,1,1,0,0,15,23,0.0
767,42166,43,13,43,0,0,0,0,59,46643.0,3,9,12,1,0,0,0,9,31,0.0
768,24783,38,4,38,0,0,0,0,45,39274.0,6,16,24,4,5,2,1,9,45,11.899
769,44713,51,26,51,0,0,0,0,57,48037.0,6,14,24,2,1,0,0,6,35,0.0
770,103151,48,18,48,1,0,0,0,65,70689.0,6,34,36,1,0,3,12,11,23,19.167
771,48350,30,0,30,1,0,0,0,39,49832.0,2,-2,0,5,1,0,0,14,46,0.0
772,30447,24,0,24,0,0,0,0,67,41304.0,4,28,36,0,0,5,5,7,24,13.446
773,29303,36,9,36,1,0,0,0,56,41064.0,6,40,48,2,0,5,3,15,28,9.895
774,38586,41,9,41,1,0,0,0,53,45458.0,7,39,48,2,4,0,0,10,35,0.0
775,58141,41,11,41,0,0,0,0,56,54418.0,4,24,36,2,2,0,0,16,26,0.0
776,36667,39,9,39,0,0,0,0,52,44364.0,4,41,48,3,0,3,2,7,39,9.356
777,22010,53,24,53,1,0,0,0,56,38015.0,5,40,48,2,1,4,2,14,28,8.967
778,45353,36,10,36,1,0,0,0,42,48031.0,5,11,12,4,2,2,2,14,42,10.937
779,7584,31,2,31,0,0,0,0,47,29865.0,6,36,48,4,1,4,2,7,45,11.056
780,6964,41,7,41,0,0,0,0,65,29057.0,7,0,12,1,0,0,0,4,29,0.0
781,54542,51,19,51,1,0,0,0,57,52566.0,3,8,12,2,2,2,1,14,28,7.566
782,52470,43,15,43,1,0,0,0,60,51509.0,4,14,24,1,0,0,0,8,31,0.0
783,56266,57,27,57,0,0,0,0,52,53346.0,2,-2,0,3,3,0,0,12,34,0.0
784,48100,33,3,33,0,0,0,0,31,49678.0,2,40,48,6,1,3,2,26,42,9.089
785,31831,48,18,48,1,0,0,0,55,42021.0,5,-1,0,2,1,1,0,7,37,0.0
786,47743,50,18,50,1,0,0,0,61,49201.0,3,22,24,1,4,1,1,10,27,7.616
787,49683,32,5,32,1,0,0,0,59,50638.0,5,29,36,2,1,0,0,7,33,0.0
788,46209,50,19,50,0,0,0,0,54,48306.0,2,20,24,2,0,0,0,10,34,0.0
789,12990,48,20,48,1,0,1,0,63,32433.0,1,6,12,1,0,0,0,8,28,0.0
790,31128,41,13,41,0,0,0,0,64,41770.0,6,-3,0,1,1,0,0,11,23,0.0
791,29678,35,4,35,1,0,0,0,68,41111.0,3,40,48,0,0,5,2,12,19,10.065
792,55858,31,2,31,1,0,0,0,57,53188.0,3,29,36,2,2,5,21,13,29,27.641
793,35071,44,13,44,0,0,0,0,60,43349.0,3,29,36,1,1,2,1,10,29,8.496
794,44947,30,0,30,1,0,0,0,52,47958.0,4,-5,0,3,0,0,0,14,32,0.0
795,60524,54,24,54,0,0,0,0,61,55104.0,3,15,24,1,1,0,0,3,35,0.0
796,23936,32,1,32,0,0,0,0,64,38810.0,2,40,48,0,7,5,1,5,29,8.082
797,33827,56,23,56,1,0,0,0,42,42613.0,2,40,48,4,2,4,3,16,40,9.758
798,50383,26,0,26,0,0,0,0,57,50873.0,6,19,24,2,0,3,1,11,31,10.436
799,20156,38,6,38,0,0,0,0,41,37314.0,7,-4,0,4,1,0,0,13,44,0.0
800,60033,45,16,45,1,0,0,0,56,54863.0,7,22,24,2,1,3,1,9,33,9.402
801,32766,34,6,34,1,0,0,0,70,42348.0,2,-6,0,0,3,0,0,6,22,0.0
802,53012,45,16,45,0,0,0,0,52,51836.0,3,29,36,2,1,3,1,8,39,12.082
803,8218,34,5,34,0,0,0,0,37,30200.0,4,12,24,5,0,0,0,13,49,0.0
804,2611,47,19,47,1,0,0,0,62,25088.0,2,0,12,1,0,0,0,10,26,0.0
805,62876,32,4,32,1,0,0,0,54,55648.0,6,22,24,2,2,1,1,15,30,9.016
806,30337,30,2,30,0,0,0,0,40,41347.0,3,9,12,5,0,0,0,12,47,0.0
807,62214,40,9,40,0,0,0,0,58,55523.0,7,31,36,2,4,3,2,10,31,9.294
808,41349,48,21,48,1,0,0,0,49,46557.0,6,-4,0,3,1,0,0,11,39,0.0
809,4290,34,6,34,1,0,0,0,69,26958.0,2,38,48,0,1,0,0,10,19,0.0
810,58177,48,20,48,1,0,0,0,55,54369.0,3,-5,0,2,0,0,0,9,35,0.0
811,5938,28,1,28,0,0,0,0,60,28270.0,6,29,36,1,0,3,2,10,28,8.342
812,20917,38,9,38,0,0,0,0,28,37653.0,4,15,24,7,2,0,0,20,50,0.0
813,39519,49,22,49,0,0,0,0,56,45772.0,5,27,36,2,1,0,0,14,28,0.0
814,46139,73,37,73,0,0,1,0,54,48302.0,1,29,36,2,1,0,0,13,31,0.0
815,38062,18,0,18,0,0,1,0,54,45428.0,7,12,24,2,1,3,1,11,33,7.992000000000001
816,11696,50,19,50,1,0,0,0,55,31970.0,5,14,24,2,3,2,2,13,30,12.445
817,33856,40,12,40,1,0,0,0,43,42649.0,7,5,12,4,0,1,1,16,40,10.749
818,15189,42,10,42,0,0,0,0,34,34122.0,2,-3,0,6,0,0,0,10,54,0.0
819,1437,54,25,54,0,0,0,0,50,22757.0,2,23,36,3,0,0,0,10,39,0.0
820,42776,40,8,40,1,0,0,0,63,46755.0,7,22,24,1,1,3,3,8,28,10.594
821,24159,31,1,31,1,0,0,0,65,38876.0,3,31,36,0,2,0,0,13,21,0.0
822,61496,29,0,29,0,0,0,0,52,55275.0,3,22,24,3,0,1,1,9,37,7.899
823,3655,33,5,33,0,0,0,0,50,26310.0,6,13,24,3,0,3,1,9,39,10.852
824,54984,48,19,48,1,0,0,0,43,52629.0,4,7,12,4,3,3,3,17,38,11.726
825,35377,62,32,62,0,0,0,0,51,43799.0,4,20,24,3,1,0,0,10,38,0.0
826,60737,35,2,35,1,0,0,0,58,55325.0,3,0,12,2,2,0,0,10,31,0.0
827,33383,35,7,35,0,0,0,0,56,42461.0,4,36,48,2,1,0,0,11,32,0.0
828,55402,29,0,29,0,0,0,0,61,52836.0,5,23,36,1,1,0,0,5,32,0.0
829,46785,38,11,38,0,0,0,0,42,48625.0,5,39,48,4,3,0,0,14,42,0.0
830,13726,48,21,48,1,0,0,0,60,33051.0,4,20,24,1,1,0,0,12,27,0.0
831,48744,59,27,59,0,0,0,0,57,50098.0,4,7,12,2,2,2,2,12,29,10.789
832,29330,41,12,41,0,0,0,0,60,41100.0,3,23,36,1,0,0,0,8,30,0.0
833,25564,43,15,43,0,0,0,0,46,39774.0,5,-5,0,4,1,0,0,6,46,0.0
834,110243,46,15,46,0,0,0,0,54,73097.0,5,33,36,2,0,3,28,20,24,35.105
835,9999,23,0,23,0,0,0,0,56,31547.0,6,39,48,2,0,2,2,8,35,8.87
836,36909,34,2,34,1,0,0,0,48,44621.0,5,39,48,3,0,4,2,11,39,8.345
837,61017,39,10,39,1,0,0,0,55,55281.0,4,32,36,2,0,4,2,11,32,12.213
838,54824,34,6,34,1,0,0,0,41,52631.0,2,16,24,4,0,5,3,15,43,10.277
839,6447,57,28,57,1,0,0,0,47,28371.0,6,-3,0,3,1,0,0,16,35,0.0
840,21761,51,25,51,1,0,0,0,62,37987.0,3,34,36,1,2,2,4,13,23,11.198
841,32716,45,15,45,0,0,0,0,65,42320.0,4,22,24,0,1,3,2,17,16,9.751
842,56902,36,7,36,0,0,0,0,54,53591.0,6,-3,0,2,0,1,0,23,22,0.0
843,21589,36,8,36,0,0,0,0,49,37993.0,5,11,24,3,1,0,0,8,41,0.0
844,45902,45,14,45,1,0,0,0,56,48066.0,5,33,36,2,0,0,0,7,36,0.0
845,25018,32,6,32,0,0,0,0,48,39267.0,7,24,36,3,0,0,0,11,39,0.0
846,23942,22,0,22,1,0,0,0,63,38837.0,2,18,24,1,1,0,0,8,28,0.0
847,32546,22,0,22,0,0,0,0,57,42151.0,3,33,36,2,1,0,0,6,35,0.0
848,9616,33,5,33,1,0,0,0,57,31329.0,5,31,36,2,0,2,2,7,34,9.266
849,33698,57,26,57,1,0,0,0,60,42599.0,5,33,36,1,0,4,1,19,20,8.682
850,11381,47,17,47,0,0,0,0,47,31956.0,2,21,24,3,0,0,0,11,41,0.0
851,11425,28,2,28,1,0,0,0,57,32046.0,6,12,24,2,0,2,1,13,29,10.989
852,62813,37,6,37,1,0,0,0,73,55552.0,6,22,24,0,0,0,0,8,17,0.0
853,21664,33,6,33,0,0,0,0,58,37957.0,7,41,48,2,0,5,2,13,28,10.746
854,33488,45,12,45,0,0,0,0,63,42463.0,6,22,24,1,1,1,1,6,30,12.799
855,31270,38,9,38,0,0,0,0,47,41804.0,3,37,48,3,2,0,0,9,43,0.0
856,38001,57,27,57,0,0,0,0,69,45351.0,1,15,24,0,0,6,20,13,17,26.683000000000003
857,44177,47,18,47,0,0,1,0,26,47988.0,3,21,24,7,1,0,0,22,50,0.0
858,53169,33,2,33,0,0,0,0,60,51926.0,7,20,24,1,2,2,1,11,28,9.392
859,55598,28,0,28,0,0,0,0,51,53236.0,7,17,24,3,0,0,0,17,30,0.0
860,3316,28,0,28,1,0,0,0,50,26079.0,6,34,36,3,1,1,1,10,39,7.816
861,41542,51,19,51,0,0,0,0,60,46592.0,3,30,36,1,0,1,1,9,29,7.838999999999999
862,57971,49,22,49,1,0,0,0,66,54334.0,6,-4,0,0,0,0,0,7,25,0.0
863,15547,41,14,41,0,0,0,0,50,34703.0,3,23,24,3,3,2,1,16,33,11.682
864,44546,44,16,44,0,0,0,0,52,47984.0,4,13,24,3,0,4,3,11,36,10.755
865,60607,51,20,51,0,0,0,0,63,55315.0,3,38,48,1,0,0,0,10,26,0.0
866,16958,32,4,32,1,0,0,0,44,35284.0,7,22,24,4,0,5,3,20,35,9.291
867,7836,22,0,22,0,0,0,0,42,30024.0,2,22,24,4,1,3,1,14,43,8.969
868,20061,41,13,41,0,0,0,0,62,37248.0,6,36,48,1,0,2,1,10,27,11.156
869,115059,31,0,31,1,0,0,0,56,77086.0,6,5,12,2,0,3,17,9,33,23.971
870,22332,43,14,43,1,0,0,0,47,38060.0,6,12,24,3,2,3,17,13,39,23.689
871,51737,40,10,40,0,0,0,0,58,51260.0,3,28,36,2,1,0,14,12,28,21.736
872,54594,42,11,42,1,0,0,0,51,52627.0,6,10,12,3,0,2,1,11,36,11.366
873,16787,25,0,25,0,0,0,0,61,35339.0,5,-3,0,1,0,0,0,7,31,0.0
874,26360,50,18,50,0,0,0,0,59,39948.0,5,38,48,2,1,0,0,15,25,0.0
875,15814,20,0,20,1,0,0,0,58,34848.0,7,34,36,2,7,3,1,21,20,12.386
876,54337,38,10,38,0,0,0,0,56,52472.0,2,15,24,2,0,2,1,10,32,12.599
877,43667,45,10,45,0,0,0,0,57,47390.0,3,29,36,2,0,3,2,11,30,11.784
878,47154,44,10,44,0,0,0,0,33,48707.0,7,39,48,6,1,3,2,9,56,10.485
879,34289,39,14,39,1,0,0,0,52,42678.0,7,5,12,3,3,0,0,11,35,0.0
880,61014,35,7,35,1,0,0,0,55,55281.0,4,22,24,2,1,5,3,11,32,9.43
881,49297,41,10,41,1,0,0,0,55,50227.0,5,19,24,2,2,2,2,10,34,11.139
882,560,16,0,16,1,0,0,0,43,18762.0,4,29,36,4,2,5,3,12,44,9.862
883,4035,41,11,41,1,0,0,0,67,26833.0,5,28,36,0,0,4,2,10,22,10.634
884,30661,29,0,29,1,0,0,0,63,41532.0,4,10,12,1,1,4,3,14,22,9.899
885,6327,32,1,32,1,0,0,0,61,28277.0,3,12,24,1,0,1,1,13,24,11.512
886,34982,37,6,37,0,1,0,0,75,43289.0,7,35,36,0,0,0,0,13,10,0.0
887,21723,34,9,34,0,0,0,0,55,37957.0,7,41,48,2,0,4,1,6,37,12.316
888,62851,38,9,38,1,0,0,0,36,55631.0,3,28,36,5,3,0,0,9,54,0.0
889,49482,33,4,33,1,0,0,0,62,50583.0,6,-1,0,1,0,0,0,7,30,0.0
890,18865,14,0,14,0,0,0,0,55,35886.0,3,40,48,2,0,4,1,8,36,8.119
891,9554,27,0,27,1,0,0,0,36,31318.0,2,36,48,5,3,2,2,16,47,10.41
892,21059,51,26,51,1,0,0,0,51,37908.0,1,28,36,3,1,1,1,13,35,8.566
893,57047,47,20,47,1,0,0,0,46,53845.0,2,25,36,4,0,0,0,17,35,0.0
894,52535,32,2,32,0,0,0,0,59,51525.0,3,16,24,2,1,0,0,12,28,0.0
895,40433,51,21,51,1,0,0,0,62,46059.0,5,32,36,1,2,0,0,6,31,0.0
896,43422,66,38,66,1,0,0,0,74,47160.0,6,28,36,0,0,3,2,10,15,9.259
897,8177,38,9,38,0,0,0,0,55,30107.0,4,-5,0,2,3,0,0,11,33,0.0
898,56209,38,10,38,1,0,0,0,65,53210.0,5,7,12,0,0,3,1,6,27,11.22
899,34443,35,3,35,0,0,0,0,57,42709.0,7,14,24,2,1,0,0,9,32,0.0
900,15991,42,13,42,1,0,0,0,64,34966.0,5,41,48,1,0,0,0,9,26,0.0
901,107220,26,0,26,0,0,0,1,71,71500.0,2,13,24,0,1,3,18,9,18,24.827
902,47441,39,9,39,1,0,0,0,63,48976.0,6,36,48,1,0,0,0,9,27,0.0
903,41468,42,15,42,1,0,0,0,68,46586.0,5,25,36,0,0,2,1,10,20,10.049
904,38673,51,22,51,0,0,0,0,57,45473.0,1,19,24,2,3,0,0,15,26,0.0
905,25366,24,0,24,1,0,0,0,64,39787.0,2,21,24,1,0,5,2,8,26,8.882
906,56510,51,25,51,0,0,0,0,67,53369.0,2,27,36,0,4,0,0,5,27,0.0
907,3779,31,6,31,0,0,0,0,52,26289.0,2,-3,0,3,2,1,0,9,37,0.0
908,31523,68,40,68,0,0,0,0,65,41993.0,6,25,36,0,0,5,2,12,21,12.929
909,6890,49,20,49,0,0,0,0,64,29056.0,5,12,24,0,0,2,2,9,26,11.045
910,109568,82,53,82,1,0,0,0,50,72913.0,5,7,12,3,1,3,1,17,31,10.561
911,22445,62,33,62,0,0,0,0,57,38240.0,4,37,48,2,0,5,2,8,33,9.886
912,40588,47,16,47,1,0,0,0,56,46355.0,3,40,48,2,0,0,0,10,32,0.0
913,59246,33,5,33,1,0,0,0,60,54793.0,6,9,12,1,1,4,2,12,27,8.392000000000001
914,22454,90,58,90,1,0,0,0,57,38190.0,4,-3,0,2,3,0,0,11,30,0.0
915,45599,38,7,38,0,0,0,0,60,47997.0,6,41,48,1,0,3,1,9,30,8.258
916,48154,37,7,37,0,0,1,0,70,49795.0,7,-5,0,0,4,0,0,8,21,0.0
917,30595,35,4,35,0,0,0,0,51,41388.0,6,9,12,3,1,0,0,11,36,0.0
918,26863,56,22,56,0,0,0,0,54,40296.0,2,20,24,2,4,4,1,11,34,8.994
919,56456,37,5,37,1,0,0,0,60,53440.0,6,12,24,1,0,5,17,13,25,24.622
920,46501,35,7,35,0,0,1,0,43,48514.0,3,12,24,4,3,0,5,7,49,13.248
921,36857,41,9,41,1,0,0,0,43,44543.0,6,21,24,4,2,0,0,12,43,0.0
922,4577,53,23,53,0,0,0,0,60,26957.0,2,-5,0,1,0,0,0,12,27,0.0
923,2435,51,23,51,1,0,0,0,53,24972.0,1,0,12,2,0,0,0,15,30,0.0
924,17394,37,10,37,0,0,0,0,68,35417.0,5,41,48,0,0,5,2,13,17,11.078
925,47251,41,12,41,1,0,0,0,58,48689.0,2,18,24,1,0,5,2,13,27,9.163
926,24696,46,19,46,1,0,0,0,55,39228.0,4,6,12,2,2,0,0,15,29,0.0
927,55219,38,9,38,1,0,0,0,45,52717.0,2,13,24,4,0,0,0,8,45,0.0
928,7243,52,23,52,1,0,0,0,72,29711.0,5,9,12,0,0,5,3,8,18,10.64
929,50153,49,19,49,0,0,0,0,63,50768.0,3,38,48,1,1,3,1,11,25,8.163
930,42809,34,5,34,0,0,0,0,59,46804.0,2,35,36,2,0,0,0,13,26,0.0
931,45822,69,41,69,0,0,0,0,62,48100.0,3,5,12,1,0,0,0,9,28,0.0
932,81764,45,13,45,1,0,0,0,54,62615.0,5,16,24,2,0,4,3,13,31,12.248
933,3136,35,13,35,1,0,0,0,34,26119.0,4,7,12,6,5,5,2,16,48,9.628
934,56659,51,22,51,1,0,0,0,72,53369.0,3,29,36,0,0,2,1,8,19,7.646
935,46714,39,11,39,0,0,0,0,60,48643.0,6,14,24,1,1,3,2,9,29,9.476
936,7441,37,10,37,0,0,0,0,63,29913.0,3,41,48,1,3,4,2,6,29,9.142
937,1773,47,18,47,1,0,0,0,60,23524.0,7,12,24,1,0,5,5,11,28,11.615
938,19562,41,7,41,0,0,0,0,49,36837.0,6,18,24,3,2,2,2,7,42,8.423
939,70296,40,8,40,0,0,0,0,72,57611.0,3,28,36,0,0,1,22,9,18,28.896
940,1495,40,8,40,1,0,0,0,47,22915.0,2,39,48,4,2,4,2,19,33,8.976
941,3202,39,13,39,0,0,0,0,49,26083.0,6,8,12,3,3,0,0,10,40,0.0
942,45011,30,1,30,1,0,0,0,62,47951.0,2,-6,0,1,2,0,0,12,24,0.0
943,21271,41,11,41,1,0,0,0,61,37869.0,2,11,12,1,0,2,2,7,30,9.508
944,41707,34,7,34,0,0,0,0,48,46647.0,3,16,24,3,0,0,0,11,40,0.0
945,37760,48,20,48,1,0,0,0,67,45326.0,6,0,12,0,3,1,0,6,26,0.0
946,39915,32,5,32,1,0,0,0,64,46001.0,3,-2,0,1,0,0,0,10,25,0.0
947,33448,35,4,35,0,0,0,0,49,42489.0,4,28,36,3,1,0,0,13,36,0.0
948,59646,30,5,30,1,0,0,0,53,54930.0,2,32,36,2,0,4,1,15,30,8.162
949,50784,33,3,33,0,0,0,0,56,51039.0,2,35,36,2,3,4,4,10,33,10.416
950,9143,28,0,28,1,0,0,0,72,30958.0,5,12,24,0,1,4,3,10,16,9.496
951,1327,24,0,24,0,0,0,0,55,22514.0,6,21,24,2,0,1,1,16,27,13.149
952,35717,54,25,54,1,0,0,0,74,44067.0,1,18,24,0,1,0,0,13,11,0.0
953,47468,22,0,22,0,0,0,0,63,49013.0,6,20,24,1,1,2,1,5,30,11.84
954,62389,40,13,40,1,0,0,0,62,55520.0,4,10,12,1,0,4,3,14,23,10.071
955,42591,45,12,45,1,0,0,0,46,46798.0,7,13,24,3,1,0,0,12,41,0.0
956,60461,47,22,47,1,0,0,0,49,55070.0,1,-2,0,3,1,0,0,9,41,0.0
957,5714,36,3,36,0,0,0,0,45,28274.0,2,22,24,4,1,2,1,9,44,13.015999999999998
958,31927,63,37,63,0,0,0,0,65,42072.0,2,6,12,0,2,4,1,13,21,9.129
959,41751,65,37,65,1,0,1,0,47,46648.0,3,34,36,3,1,0,0,13,39,0.0
960,46742,39,10,39,1,0,0,0,42,48559.0,3,37,48,4,0,5,2,12,44,13.512
961,20352,48,18,48,0,0,0,0,60,37495.0,3,37,48,1,2,0,0,7,32,0.0
962,30023,21,0,21,0,0,0,0,53,41064.0,6,31,36,2,0,4,4,10,35,11.682
963,43119,37,5,37,1,0,0,0,54,47107.0,4,-3,0,2,2,1,0,12,32,0.0
964,68799,40,7,40,1,0,0,0,61,56925.0,4,13,24,1,0,4,3,10,27,12.998
965,14881,19,0,19,1,0,1,0,69,33943.0,2,37,48,0,3,4,2,13,17,8.46
966,4547,50,24,50,1,0,0,0,61,27023.0,3,40,48,1,0,2,1,3,34,9.066
967,30170,44,12,44,1,0,0,0,32,41313.0,5,13,24,6,2,0,0,19,47,0.0
968,22276,53,22,53,1,0,0,0,46,38110.0,4,29,36,4,2,2,1,8,45,12.267
969,54915,30,3,30,0,0,0,0,64,52586.0,5,9,12,0,1,1,1,7,27,7.626
970,47640,39,10,39,1,0,0,0,77,49153.0,5,14,24,1,0,3,3,5,16,11.762
971,9369,34,6,34,0,0,0,0,69,31015.0,3,29,36,0,0,2,1,10,19,8.032
972,7818,18,0,18,0,0,0,0,28,29968.0,4,38,48,7,1,0,0,13,58,0.0
973,105527,38,8,38,0,0,0,0,59,70997.0,7,6,12,1,2,3,1,7,32,11.216
974,5671,52,22,52,1,0,0,0,54,28337.0,6,36,48,3,0,2,1,15,30,9.666
975,25783,27,0,27,1,0,0,0,54,39898.0,2,23,36,2,0,0,0,12,32,0.0
976,38756,44,11,44,1,0,0,0,60,45507.0,3,40,48,1,1,0,0,9,30,0.0
977,18284,60,31,60,0,0,0,0,47,35858.0,3,35,36,3,0,2,23,12,39,30.234
978,46169,39,12,39,1,0,0,0,47,48302.0,4,8,12,3,2,2,1,12,39,7.45
979,22497,44,15,44,0,0,0,0,57,38187.0,7,16,24,2,2,4,2,13,29,10.861
980,33957,28,0,28,0,0,0,0,52,42702.0,4,-4,0,3,0,0,0,10,36,0.0
