user_id,utm_source,day,ad_click_timestamp,experimental_group
362fe799-2bd1-4486-97ae-2bf52b3bdd27,google,6 - Saturday,14:24,A
36479c36-dd9d-4410-831d-054f8a986811,facebook,5 - Friday,,B
364caea8-3ba6-4766-86a6-2dea06cab037,facebook,3 - Wednesday,1:42,A
36a88b48-dcc6-4e7e-b84c-601137ee5179,google,6 - Saturday,,A
36b91517-b7d3-4539-afb9-9deb24f19261,google,7 - Sunday,,B
36bc8247-88aa-4cbc-a274-046a8cf0c3e2,google,6 - Saturday,22:41,B
36c58a45-7e53-442e-b343-ec2299aaa0e7,google,7 - Sunday,,A
374fb598-324e-45fd-8e9e-292f5466ee8e,google,1 - Monday,,A
37515965-6918-484e-aed6-80614873c6da,google,1 - Monday,,B
37762b3a-6419-484f-9114-cedaa82a6348,facebook,2 - Tuesday,3:50,A
37a35408-96b4-4bf2-9054-ca850b322b0c,twitter,5 - Friday,,A
382424a1-ba9d-4b65-9d54-b8c868efe259,facebook,4 - Thursday,,B
384d2d5c-a9dc-4bff-8339-8a60f6d4339e,google,2 - Tuesday,,B
38880c4a-6ffa-4188-83e1-d1a692724fed,twitter,1 - Monday,,A
38e73f28-f394-442c-bd3a-93b9eff46c1d,google,5 - Friday,,A
390211aa-25f8-40b5-8fdf-83e4cc36be6c,google,1 - Monday,23:35,B
39142b23-a190-4e85-81d6-2a99d7416e65,google,3 - Wednesday,,A
391707d3-60d7-40b6-a0d3-8046651bb5f6,google,1 - Monday,0:25,A
39776b7b-e75a-4dd1-b5ad-c6454920a96d,google,2 - Tuesday,0:18,B
3986f1ef-328a-4931-8fc1-94fb51df8462,google,1 - Monday,,B
39c95d6a-37b6-4075-8d56-d820f1ceb81f,google,6 - Saturday,10:32,A
3a1e03ff-f247-4c02-a72d-040912ed7a36,facebook,1 - Monday,,A
3a49d59a-76a6-4462-b005-3a86e0429442,email,7 - Sunday,,A
3a6f8039-a288-4fd7-86a1-cd1fac7219bb,email,1 - Monday,14:9,B
3ac036b7-f788-4ae8-996d-b1b8d51d2e4a,google,3 - Wednesday,,A
3ac87c0c-f791-4199-946b-4d4788f02214,twitter,3 - Wednesday,,B
3b4f12df-1809-447b-986a-e8860f9c95d2,google,2 - Tuesday,,B
3b766671-7da0-49e3-8866-d7e5f1288a78,facebook,7 - Sunday,7:26,A
3b8197c7-41a0-4fb3-819a-69c4fd156310,twitter,7 - Sunday,,A
3b89bfba-ecb3-4ff3-88ff-b7b7909e748e,facebook,3 - Wednesday,,A
3ba41146-9091-4ddb-be16-6460946e7238,facebook,4 - Thursday,,B
3bfbf60f-43e9-40ab-a4f0-977fa2908100,facebook,7 - Sunday,,A
3bfd90bc-4961-4802-b5c3-07a05123f65a,google,5 - Friday,,A
3bfe1ca0-09d7-4551-b745-1d30454c6c92,google,4 - Thursday,14:42,A
3c91b4d8-9b5e-4907-866e-f94b44ea849d,facebook,5 - Friday,3:2,A
3ca148b7-761c-4bee-8a57-e83ce92eddd9,google,2 - Tuesday,,A
3cf65f7d-bcf7-41bd-bbbb-0645cb0d9a1f,google,7 - Sunday,7:20,A
3d02bf80-1519-47a0-b421-a244ac7e95c7,google,1 - Monday,,A
3d150076-5370-478f-8a34-483d7d502fc3,facebook,1 - Monday,,A
3d1d7ed2-49a3-49bc-9b59-4661790980c3,google,5 - Friday,7:43,B
3d2a13fb-29da-41f5-8062-22281760dbc1,google,7 - Sunday,,B
3d4123af-bb81-47e5-9534-9985b83c350d,facebook,7 - Sunday,,B
3d47b26b-2e6c-4edd-96e7-7e6a03476afe,facebook,2 - Tuesday,,B
3d8fee73-c7d2-4df5-8877-9e8eea2d9cdf,facebook,4 - Thursday,,A
3d97761a-0f19-4668-926c-15c6cbc9462b,google,5 - Friday,,B
3dbb2f01-20f9-4d51-af7c-ceb6909fd2ec,facebook,3 - Wednesday,,B
3e04cc47-489e-4302-aeca-978f7d8199e3,google,1 - Monday,,A
3e1b36ca-a192-4751-9193-b72a6c0c4e86,google,3 - Wednesday,4:41,A
3e4464ad-3f03-40c8-894c-dca7770cfaca,google,4 - Thursday,,A
3e4a4664-ef9a-4ff4-a66c-d78193b61aa3,facebook,2 - Tuesday,,A
3e89aea8-ea16-4894-95b4-2406fcdd0022,google,5 - Friday,22:45,B
3edea78f-af8c-4290-a6b7-d72d98f03b57,email,4 - Thursday,,B
3edf5fed-2afd-4c0f-a88b-6f252e46e396,facebook,4 - Thursday,,B
3efcbfb1-df35-492c-b0d3-711afe0cdb17,twitter,6 - Saturday,,A
3f07f2c0-b122-433f-a682-25c81df69cec,facebook,6 - Saturday,6:23,A
3f7a7d97-bc5f-47a0-8e6d-af3a8d67d65d,google,6 - Saturday,,B
3fc10481-ac47-4cca-8be6-6def8f3bbe8a,google,3 - Wednesday,,A
3fd63ee6-990d-4f4d-afee-15d379480b45,google,4 - Thursday,23:30,B
3fdae4c1-9aa2-43f4-950a-2be4446d2300,twitter,7 - Sunday,14:34,A
401aa230-e038-4e2f-8718-83d405780e39,email,7 - Sunday,,B
4098e4a1-c6eb-4ffe-86a5-facb9fe73092,facebook,3 - Wednesday,9:21,B
40a9d95c-513e-459d-a2e2-265d379592b6,google,5 - Friday,11:29,A
40b6efa1-ed5b-4554-bdb8-f72e6c4a1199,google,4 - Thursday,,A
40c5ae40-2515-417b-84f1-5d0a7acb6500,google,1 - Monday,11:23,B
40e12e04-8379-4744-abd1-cb61eff6de34,facebook,5 - Friday,,A
411cc46d-9ce6-4c6d-b094-ff00cfd4ea7b,email,4 - Thursday,,A
412371db-4f87-4c8b-9e10-41430d43562c,google,5 - Friday,,A
4161dd85-4bb6-409d-9078-66c8261695e2,email,7 - Sunday,,A
41827aae-c2d7-492b-88f7-1e92a3dfcd4c,google,1 - Monday,6:56,A
4185d2c5-dc08-4c70-aa21-20e66e03737d,twitter,3 - Wednesday,,A
41958d64-1112-4ff2-bac2-3b203ed72090,google,5 - Friday,,B
41ac52cd-65c1-46a8-b5c1-f80a453dddd5,email,2 - Tuesday,,B
41bd1ca4-6b56-47f1-9596-1b511eeec098,google,5 - Friday,,B
41c19fd5-be51-41fe-abf3-63c7effe2323,email,3 - Wednesday,16:22,A
41d95b3b-3770-46b3-b5e2-850a45b7d4a7,facebook,1 - Monday,14:53,A
41ddd8a4-6654-4fcb-a1fd-95f33583ad52,twitter,3 - Wednesday,12:11,B
423fc4e3-2a75-456f-99bd-be927f4c0e13,facebook,2 - Tuesday,,B
4256a2cd-3554-4cda-9abe-b41b15ace525,google,2 - Tuesday,11:33,A
429497b2-c169-40a5-a7d1-b54f43abadcf,google,1 - Monday,,A
42cce4f9-2dd8-4a55-9c1c-416ef6c79e69,google,4 - Thursday,,B
4344f15d-07b0-4c9d-95b7-f805529e4f5f,facebook,1 - Monday,18:8,B
43cb0589-3979-4eb6-8432-e9406cd74589,google,4 - Thursday,,B
43f87b28-3bc3-4e9e-a327-2da380a60826,google,3 - Wednesday,,B
442f0064-30c8-44fc-ab26-46ea6646c867,email,3 - Wednesday,,A
448b9c3e-f284-4645-b052-f3354de0d146,twitter,3 - Wednesday,,A
4513856c-cde1-46b3-abdf-b69538d28a3a,google,7 - Sunday,3:54,A
4521728d-7325-4cec-bca1-02e39e151e6c,facebook,2 - Tuesday,,B
455e9aee-39fd-4b2c-b4b0-5757ce7c149a,google,1 - Monday,,B
45d709f2-a59e-498b-ab7b-bf7f3c650dd3,facebook,5 - Friday,,A
45dd2c08-321a-4128-8fca-994df66dac60,facebook,3 - Wednesday,,A
46006461-abbb-4016-b348-61539e17b003,facebook,6 - Saturday,21:41,B
461c463c-4c99-483c-a630-8501dab1b193,twitter,5 - Friday,12:47,A
463004eb-b395-4cfb-90b3-0b5754f1af21,google,2 - Tuesday,11:51,A
46455e4e-b1fe-4fb6-a56b-efdd2d151623,facebook,6 - Saturday,2:53,B
4671acc3-a7a0-44cd-92ac-1724110a88cf,facebook,3 - Wednesday,13:3,B
4731a2f0-9230-4633-b562-2975ed3cab53,google,4 - Thursday,,A
4745c868-a8c3-4735-80ce-7b9a6c55c8fd,facebook,7 - Sunday,14:6,B
4757cada-a852-47ca-8b51-e8c866906e32,facebook,6 - Saturday,,A
477b5b46-f2df-4c39-b503-1834a0bee91a,email,3 - Wednesday,,A
479d9ede-b6e7-440f-bf81-168bf4c160b4,google,3 - Wednesday,3:40,B
47c89bfe-4f97-46d8-93a2-57e49143cb1e,twitter,3 - Wednesday,,B
47f7c519-96ff-4886-ab5e-ab0bfb0c89c4,google,4 - Thursday,0:35,A
482029a5-d918-4164-88c5-4ea6ef3a18f5,facebook,7 - Sunday,6:34,A
48232978-db6b-450d-9382-07cd9cd472e8,twitter,7 - Sunday,,A
4841b679-c163-488e-9c13-f4022aa07723,google,2 - Tuesday,10:3,B
48a72ef8-38c8-4da8-b99d-2138f64e45cb,google,2 - Tuesday,,A
48a90774-408d-48a5-aeac-dfdb5f8a8103,google,2 - Tuesday,,A
48d8bbd9-9017-40a5-8694-e94af2a20844,facebook,3 - Wednesday,,A
48e83d0c-0bea-418f-9631-a078ce74fe6b,facebook,6 - Saturday,,A
49260110-e37d-44c0-83ac-172ae8cc0743,google,6 - Saturday,12:48,A
492fd819-a644-4ea9-94d7-4ee427cee40d,facebook,1 - Monday,14:40,B
4946f0f0-cb04-415b-b8af-bc7308670804,google,5 - Friday,,A
495b9518-c2f5-4d54-ba1f-205434aee574,google,2 - Tuesday,,B
4999d527-3f4e-42c2-bc3d-d8a364a7deca,google,5 - Friday,,B
499f806a-acd8-4c98-a6f8-be4ba2692b1e,google,3 - Wednesday,2:55,B
49a690e8-9723-4d50-958f-d440cc66cafd,facebook,7 - Sunday,,A
49a6a9fc-cc3b-4619-bb07-59348705cfd5,google,4 - Thursday,,A
49a8a0d7-072f-4d32-b87f-5850dc36a943,facebook,7 - Sunday,2:42,A
4a05b533-3875-464a-adbc-ebba4d00290c,twitter,3 - Wednesday,,A
4a617b74-61e9-43da-b33e-c361e4c7e766,facebook,4 - Thursday,,B
4a752c51-3100-41fc-b0d1-a5484ee4805e,google,5 - Friday,,B
4a7b734f-f831-4dd9-a72e-023854a8564c,google,1 - Monday,,B
4a8bb10d-2f51-4fe2-90bc-4a02a980ee3a,email,3 - Wednesday,,B
4a8d8c71-4458-4705-8466-004dd256a977,google,3 - Wednesday,9:2,B
4a92a578-cf22-4fe4-8c70-12c23a3e1f4e,twitter,7 - Sunday,9:5,A
4a96dc5d-08b4-4093-ba93-471ad911920d,email,4 - Thursday,,A
4aaf57f0-66e3-4670-90d0-0d26b651d2b3,twitter,4 - Thursday,,A
4ab3e229-83dd-4781-ab10-7c8009658156,google,5 - Friday,,A
4ade97ae-dfcb-44fe-986b-df95fa79bb72,facebook,1 - Monday,1:16,B
4aeae363-94c6-4cfa-b347-b3e70b672d69,facebook,2 - Tuesday,,B
4afe1879-ff6a-4a85-a3c1-05db77d72813,facebook,3 - Wednesday,3:33,A
4b034734-c355-420b-b829-fa1cdefc88d1,google,5 - Friday,,B
4b242a15-00f9-4e82-a9f7-c53bc35fc81c,email,1 - Monday,,A
4b34da80-8b25-4270-beb1-c700cfd76759,facebook,4 - Thursday,14:13,A
4b7b4e51-b76e-4b94-8b4f-092f30365138,facebook,5 - Friday,18:40,B
4bf75e2d-f5f9-422d-9c3d-ed3f472fd6c3,google,2 - Tuesday,,A
4c05b99e-eaac-4dce-9ac4-435c2a96595c,facebook,1 - Monday,,B
4c32287b-df48-42fe-86b4-950906d90113,google,4 - Thursday,,A
4c3e4ed0-334e-43f5-9a06-a7f0e80691dc,email,4 - Thursday,,B
4c41c3de-a5b4-4359-87db-6cb12e16d56b,email,1 - Monday,20:54,A
4c6f70aa-a8cb-4700-924e-51974a8e4dff,twitter,5 - Friday,7:40,B
4cac4c71-af47-48da-a007-a364a36276ee,email,4 - Thursday,,B
4cbcf24e-2bb4-40c6-b967-a7af3845cfb5,facebook,2 - Tuesday,,A
4cca0a5b-9949-450c-85b6-b7408f668cfe,email,4 - Thursday,17:54,B
4ce5cc9c-4502-4fc5-b9a6-dd23b677bd66,twitter,7 - Sunday,,B
4deab8bc-470a-4f60-99d3-6f08d8e54b5b,google,7 - Sunday,,A
4e2bb973-f262-474a-9b7b-8be799d6a605,twitter,1 - Monday,,A
4e8a6b99-d344-4a91-bab6-27c080978366,google,5 - Friday,4:48,A
4ebe05bc-df97-4711-a471-ffcbe3abe966,email,7 - Sunday,9:57,B
4edaf82b-8660-4ea5-b942-286de4832f31,email,4 - Thursday,,B
4ee4eda8-e294-4d07-9fcc-caa1bc4208da,email,3 - Wednesday,4:52,B
4f00d24e-8fbf-4447-8b0d-7d219d001445,facebook,6 - Saturday,,B
4f3b860e-1740-4c95-bfdf-88880b41529a,google,6 - Saturday,,A
4f409ec6-8f34-40c0-b481-a20184f3b546,google,6 - Saturday,,A
4fc3102b-d6f6-46da-9a41-04b78adb4ae2,google,7 - Sunday,,B
4fc9f94a-3124-4902-aa48-6171152e6446,google,5 - Friday,23:48,A
5010789c-378b-4bf4-a5ba-d0465f20d305,email,6 - Saturday,,B
50147680-7f91-4252-917a-08c036055b11,google,7 - Sunday,,B
501bfb60-3ad7-4292-ad84-d49d1daae81c,google,4 - Thursday,6:19,A
50575199-76f7-41a3-a63f-98d7195db7df,facebook,2 - Tuesday,,B
505a1b7b-b567-452e-96a9-4fd752e4de4d,facebook,5 - Friday,17:15,B
5071cdaf-7a8a-425d-94cd-63d075a691e5,facebook,5 - Friday,,A
508ad70a-b6f5-4dc6-b4bc-cd31d4d25d7c,email,1 - Monday,,B
50c146a0-340c-4c9c-8dcc-5838d42a78c1,google,5 - Friday,,B
50cb4494-6ec3-4caa-b715-62efa6c4c192,twitter,5 - Friday,,A
50fdf659-7507-4ec5-b167-8be5ce8b8142,google,7 - Sunday,3:33,A
51044b9a-342e-40f5-bd31-e2f6a6891ed1,email,6 - Saturday,,B
51147c86-4c1c-475d-a5f7-aae25a530f7f,google,7 - Sunday,,A
51cd48b8-98de-46f7-8882-3e5c08e3efd3,facebook,2 - Tuesday,,A
51df1827-4240-4029-a22f-0d4e0c2ae045,google,1 - Monday,1:17,A
525b803b-2c91-4c73-923a-6d1339bfa56b,facebook,5 - Friday,,A
5277443e-6955-49af-8e0c-df5a24fa08f1,email,7 - Sunday,18:3,B
528a867a-c7a7-4a3f-8cc9-4ea5580119de,facebook,6 - Saturday,1:13,B
52917b16-e519-40c2-9474-85045dde3b4e,twitter,7 - Sunday,,B
529e10ae-f957-4c50-88be-0a266ee24923,google,4 - Thursday,,A
52a3f097-b62b-40ec-bb2d-809897195dff,facebook,3 - Wednesday,16:23,A
52ef64fe-0c82-4e59-8a2f-6289f5dae781,email,1 - Monday,23:38,A
52efdcab-8a0b-4861-aea3-cb712d11d1e7,facebook,1 - Monday,,B
52fb0c0b-1238-47f1-b293-8675149f2f84,google,6 - Saturday,,B
52fb6fea-ead5-499e-a7b6-3394d20ac127,facebook,3 - Wednesday,,A
5307b735-0b7a-4368-8278-eb6c9e1c0f30,google,6 - Saturday,,B
531c12bb-c2e7-413e-869e-da6ee9ba0a98,twitter,1 - Monday,,B
537add12-3063-4d2f-8176-fba1151867f3,facebook,7 - Sunday,,A
538e255e-e312-4a38-934f-d9c456dda2ef,facebook,5 - Friday,,B
539297a9-11a5-4699-8f7f-60b7439e5317,facebook,7 - Sunday,,B
53cf7274-3ac2-43ba-b7f4-8a9cb059e29f,twitter,3 - Wednesday,10:32,A
53f64c85-f5a3-43d2-86bb-85e75b61ac72,google,3 - Wednesday,,B
5427528e-80df-4298-b011-b64b55c35d72,google,5 - Friday,10:45,A
54340095-6b90-4e86-b517-c4b0d1a24bda,google,6 - Saturday,,A
54427194-190a-4007-a486-3fd54582c3de,email,5 - Friday,23:40,A
547a04ba-9f90-4fbc-8961-22bbd78b5ddb,email,2 - Tuesday,9:44,A
548f19a1-b4d4-4fb5-8555-2bc1986e91ff,google,7 - Sunday,,B
54d4d505-4ea3-465a-b8ef-de6fb373fba9,facebook,5 - Friday,,A
54ebec90-a931-4b17-a00c-ab6b2e87ac58,google,4 - Thursday,,A
550b29db-6c38-4d2d-b072-2eadeb6e0bc6,twitter,3 - Wednesday,,A
552a39b0-62e3-4da8-855f-614d019084f0,google,2 - Tuesday,8:50,B
557416ad-5208-4d35-bfa4-12581432b1d5,google,4 - Thursday,,A
55b8d4b3-e00b-4b32-8a33-8b8581c36e6f,facebook,4 - Thursday,,B
5620ab21-5e8f-4975-87fb-8c1683b12004,facebook,2 - Tuesday,22:36,B
56250784-e56b-42a1-8780-6dafc0f42461,twitter,5 - Friday,20:47,A
565a8cfa-5e61-4ab8-a473-f96a96bd3236,google,5 - Friday,,B
5670562e-f068-49f9-898d-ada7407aa57e,google,7 - Sunday,3:30,B
568c95de-8271-463f-8bf5-449c90d6360f,facebook,2 - Tuesday,,A
56bd262c-866e-454f-9df4-c49a579f0fb2,twitter,2 - Tuesday,,A
56ddfc46-af68-4556-b46e-e06f4165b4db,google,5 - Friday,,B
570e14bc-d489-4f96-bba5-cca47722f711,google,1 - Monday,1:32,A
57234c11-a5b4-4470-82f2-33c1b1b6a66e,google,7 - Sunday,,A
572379f8-fb08-422c-935c-74d525d09ff3,facebook,6 - Saturday,5:55,B
5757f57d-9d93-40a6-a0f3-e227d083b9e2,google,1 - Monday,,B
5792b79f-8e69-4bd0-ac37-c3d3f5ee6f3c,facebook,3 - Wednesday,,A
57b44e98-a929-44bc-931a-7614a793989f,facebook,6 - Saturday,,A
5806a158-2c92-442e-87e2-7c8ea869cb8f,google,5 - Friday,21:52,A
58419051-9564-47db-bae8-f7b4ed64471b,facebook,1 - Monday,,B
58593246-86bf-4066-a79a-770d37c3b751,google,4 - Thursday,21:47,B
586affc5-675c-4f13-a07c-3f535339b0e4,email,6 - Saturday,16:25,B
58760b75-fd96-4093-ae01-1ffb29279186,facebook,6 - Saturday,22:49,A
588e3e4e-16b1-49b5-b527-6e8f8e24a6cb,email,5 - Friday,,B
5891c575-0065-47ec-a2a4-cb7be40259ed,facebook,3 - Wednesday,,B
5938cf9a-8970-4043-aa4b-523c2316ecbe,email,1 - Monday,,B
5940cb57-dfd2-45b4-8cb3-5022db6ee9a8,google,1 - Monday,,A
5958ed14-890d-4baa-9905-b8c2b5555aaf,facebook,2 - Tuesday,,A
598617f2-281d-40d3-b526-3c8e1a3ecd56,google,6 - Saturday,0:55,B
59932318-c156-4ae8-a028-3ddae16a41eb,google,5 - Friday,,A
5999bf97-b3b7-4565-9840-9bebac338a49,email,7 - Sunday,,B
59a7056a-5c62-4c3a-ab4f-cf0417a7529c,google,2 - Tuesday,22:45,A
59be1dd0-5d2e-4871-907b-d265ab3f207b,google,3 - Wednesday,,B
59dc887b-5dd9-4b6a-80ca-77c6069c8727,google,2 - Tuesday,,B
59dd6fc8-1fac-443d-ac92-f387fc2ab760,google,2 - Tuesday,,A
59e38aac-21bb-4921-bd85-d446893e4446,facebook,2 - Tuesday,11:27,A
5a22870c-c3de-48c1-81a3-3516ee6beba3,facebook,6 - Saturday,,B
5a4f664a-80f7-471e-9c5e-29c8caa8f3c0,google,2 - Tuesday,,B
5a711001-b3b8-49ad-9331-3622be0e138e,twitter,3 - Wednesday,21:17,A
5a876eab-898d-4873-95b8-87a925082a50,google,1 - Monday,17:18,B
5a972a3a-6e18-42af-89c9-1fbe7b84b421,google,1 - Monday,,A
5a9a73de-0b8d-4d6e-9f9c-e0e8b774b83a,twitter,3 - Wednesday,7:30,A
5a9d9d1a-ae4e-4f82-98b9-0ea1edae8617,twitter,6 - Saturday,,B
5b39b0c6-9db1-48aa-8dd4-bf6656d9c15b,facebook,5 - Friday,,B
5b54f210-dbbd-4f0e-a495-fb3fc058f084,twitter,7 - Sunday,,B
5b59aea0-6b79-4470-a141-fc132d2dc96f,google,3 - Wednesday,,B
5b7f36f0-9684-40cb-821a-b2ac609da204,google,4 - Thursday,4:41,A
5b83a7d4-6336-4eec-accc-db16b52fdd62,google,4 - Thursday,,B
5b92b8c8-61bb-406d-9555-795740202673,email,5 - Friday,,B
5b9fd419-b3d4-4689-a084-e7eab408a32b,facebook,6 - Saturday,3:7,B
5bb46f69-f622-459c-9999-46539ec7286d,google,3 - Wednesday,3:2,B
5be73526-d272-4575-a628-d13601258380,google,4 - Thursday,,B
5c6ced2e-7e0b-47d4-84e8-fd2a6ae23018,google,4 - Thursday,15:30,A
5c71732d-cb46-40f5-905d-3bfcd236075f,email,1 - Monday,,B
5c897780-8da7-4c8c-9b28-74343f803724,facebook,2 - Tuesday,,A
5c9ef748-d196-4bca-b3f3-5e5c69b01550,email,3 - Wednesday,,B
5cc37a03-ea87-4e61-9c7b-ef83e925333b,email,3 - Wednesday,,A
5cc9ffd3-0abb-4a9c-8b36-2cd5a35773ab,google,5 - Friday,14:37,A
5cf76bb6-8f55-4540-a4de-d725a0ff6e37,google,2 - Tuesday,5:0,A
5d4e850e-5ff4-44ba-8bce-a7eac2feefc7,google,6 - Saturday,16:29,B
5d4fb90c-1595-4a38-b9aa-402a406d68ac,facebook,7 - Sunday,,B
5d9babc8-8bfa-4172-bd96-0526ab0462a3,twitter,6 - Saturday,,B
5de46923-cab9-4eeb-bd59-9e17e25ee141,google,4 - Thursday,2:51,A
5e1b0bc7-97e4-4bfb-9525-bff2a35f18c4,facebook,7 - Sunday,,A
5e21743d-f2c3-43e4-b056-2e7c8c76626e,facebook,7 - Sunday,4:56,A
5e3aba49-34af-469c-a518-7e1221925415,email,3 - Wednesday,,B
5e46346f-93c1-4dee-9ace-80ff7982b005,email,2 - Tuesday,,A
5e561b46-b454-469b-a706-0748bfbddfed,google,6 - Saturday,0:28,B
5e6c2a15-e7d2-4f1c-b72e-915b05a46ce8,google,4 - Thursday,,B
5ea4721c-b1fd-45f7-af03-c6c6227f70fa,google,6 - Saturday,,A
5eb76b03-305d-4623-a5c9-7b86743c117f,google,4 - Thursday,19:1,A
5f0264d1-aa9f-4d00-b43a-18fa8710f9ca,twitter,3 - Wednesday,,B
5f1b304c-45b6-4383-8a09-7c1d5e9dd89d,facebook,4 - Thursday,6:56,A
5f6becca-926b-4974-8d88-9a6875109fff,google,7 - Sunday,6:3,B
5f6f8831-ab77-49f1-835a-166844c732a2,google,5 - Friday,,A
5fc4a5ea-9094-4ba1-a3f0-81320840ec95,twitter,3 - Wednesday,22:54,B
5fddf70e-6ebd-4ca7-852d-3c43ecb523fa,facebook,7 - Sunday,11:38,B
5ff488ef-446f-40ee-be46-08beebfa13cd,email,3 - Wednesday,,A
6017ec06-8b2d-48a6-95f6-fb6b8235fed0,facebook,5 - Friday,9:44,B
601d3bb6-d83e-43a3-af95-5305e08842d9,twitter,1 - Monday,,B
6098d039-1372-4b4b-8304-d8f43b20814d,google,3 - Wednesday,23:32,A
609d8b26-12a4-4ab4-99cb-de749826cf06,google,7 - Sunday,,B
60a28d2b-4f66-4940-935a-8e578127c2dc,google,5 - Friday,,A
60e1c998-2dd9-4a66-9ff4-36186fbe66da,twitter,2 - Tuesday,,A
60efb4ef-4b7c-4164-9158-1772a19a299b,facebook,5 - Friday,12:8,A
61215561-fdab-488c-b186-28e05dddd5b9,facebook,4 - Thursday,,B
613675e2-7273-4dbe-a072-d82841225a52,google,2 - Tuesday,,B
61bab560-5e86-4018-80f0-7299cc23b7f9,google,4 - Thursday,,B
61e4a0da-4058-4b83-8248-fb37ce94c7b2,google,2 - Tuesday,,B
61eacd4c-eb0c-4541-8cb3-5ccdfc80dcba,facebook,7 - Sunday,10:29,B
61f4ac69-6ca1-4c59-952f-9b31666f8bf7,email,1 - Monday,15:30,A
62445714-2c3c-4046-b5ca-dbaad1cef429,email,6 - Saturday,7:51,A
6281abcc-0c3f-4f1e-8577-6d90d9dd6bd7,google,6 - Saturday,22:20,A
62feaa4f-9b9d-4d7b-91cf-a4e7bb9758f2,facebook,6 - Saturday,,B
63040d70-f471-4363-854b-ef40be8f249c,twitter,1 - Monday,,A
634d0cfe-a1d3-42f1-9f92-2b0621d09dfe,twitter,2 - Tuesday,,B
636a47fd-b158-40d3-a627-94d860314334,google,7 - Sunday,,A
636f943c-638d-4140-9ddd-88e82a922bec,google,3 - Wednesday,,B
639a51f8-8170-49a4-b369-740015c009c6,email,5 - Friday,19:7,B
63dad72f-8f47-4543-8e4d-4bb58484fb1d,twitter,1 - Monday,,B
63eea58e-5cc7-4cad-99ea-b30b1d76bdc7,google,2 - Tuesday,14:9,B
640e2af0-0162-4edb-8a63-29d98078ac3b,email,3 - Wednesday,4:1,A
64379ecc-13c8-4166-8323-45a7f7ba7813,google,6 - Saturday,2:25,B
6445d586-e00b-4381-845e-efcc73fe63d0,facebook,4 - Thursday,16:18,B
644fb528-fb86-4366-a62d-90f6ddb3ab8a,twitter,4 - Thursday,1:12,A
645107a3-544b-479c-a3dd-e233bc73ee09,google,7 - Sunday,16:0,B
645416bb-9c80-4915-bcc0-667651273bfa,facebook,1 - Monday,22:31,A
64ba8e1d-6a3f-491c-aec0-c96fc5b79d6b,facebook,4 - Thursday,,B
64e0910b-4db6-4c7c-afca-0bb5aeb8d0d3,facebook,3 - Wednesday,2:52,A
64fcae2d-69a9-4d8e-b9b9-e9c57c891d38,google,3 - Wednesday,,B
6509bad4-ffd6-4f33-ac20-a596c1a810f4,google,4 - Thursday,11:33,A
6576e4f3-f772-4247-a5f6-ea78d66bbc90,google,1 - Monday,,B
659d4b5d-9763-4b95-9d50-5edca8d1d6ec,facebook,2 - Tuesday,,A
659f1f20-2197-4100-a61d-008accc09504,google,1 - Monday,12:6,B
65bb327e-184d-4b3b-8c5f-b8293b2da6ed,twitter,7 - Sunday,,A
65c278c0-413f-47a2-a879-47e53959f034,twitter,7 - Sunday,,A
65ed5064-1db8-45d5-b6cf-35194cb06654,email,3 - Wednesday,,A
663712b7-fecb-4df3-8000-e15ce0cea237,google,6 - Saturday,,B
6698717f-5276-4213-bb0e-f6882196940f,google,2 - Tuesday,,A
66b62843-9268-42c6-8b3e-880a1f895164,twitter,3 - Wednesday,,A
66b79d82-c4fb-4b8c-8310-867dfd18a871,twitter,1 - Monday,,A
66c76cc1-db27-402a-87e7-20988fc0bdcb,google,7 - Sunday,,A
674b92c1-5126-4441-87f7-1426337308ca,google,5 - Friday,,B
6761fbe2-2bfe-49da-b974-86d97aad28c6,email,5 - Friday,4:18,B
678a2db9-7a85-4312-b1ec-04289dfdfbc4,facebook,3 - Wednesday,,B
679b601b-4b18-46b7-8ae8-812a2385631e,facebook,6 - Saturday,,A
679f73d6-ff69-48af-9a56-13ebd9b80e9a,twitter,5 - Friday,16:29,B
67ba4558-6197-4ecd-8f1a-7a3b23597728,google,4 - Thursday,,B
67dc20a9-79b3-4013-a323-3adf0e606678,facebook,5 - Friday,,B
681d04e2-e7bd-4eb7-8eb1-74766fc8e6a4,google,5 - Friday,19:12,B
68257cec-49d8-4e8f-af67-9cd3c7f462d7,google,1 - Monday,,B
68321dc6-801d-44ad-abd5-7d4b261d611e,google,2 - Tuesday,12:28,A
685f6c65-e2bb-4d8d-a130-382bd22c8777,twitter,4 - Thursday,,B
686eae2d-3a17-4b05-b540-d000216c811a,facebook,4 - Thursday,6:29,A
68b2df7c-f1be-482c-b3dc-6c2446605ff8,twitter,3 - Wednesday,,A
68b4d7ed-5838-4f5b-b2a7-57bb51797448,google,5 - Friday,12:42,B
68ba368b-30be-4d0c-8c7f-4ca3e3500fcd,facebook,5 - Friday,7:10,B
68edf57d-62ee-4fad-9ac0-6b14a77c058c,email,2 - Tuesday,,B
68f6e7fe-7cf8-4aea-b812-18c99d39a1de,google,1 - Monday,22:0,B
690495e1-ad0f-4c3b-ab98-5d3c997a9c34,facebook,1 - Monday,,B
693ec9bf-8027-431d-b34c-ca1482e0424f,facebook,7 - Sunday,8:18,A
