user_id,cart_time
1b804ab0-2112-4967-b6c8-55080b74152b,2017-07-10 04:55:00
fb883122-7cdc-4b9d-b67c-8edc68220ae2,2017-09-18 19:50:00
e0e23691-e6dd-4f7e-b975-3fd11896023f,2017-07-24 08:39:00
972baac9-a0e6-4136-b747-540cf167f1fe,2017-03-26 03:11:00
4c62db67-4ba0-43da-878a-92a3e5122f2b,2017-08-23 22:25:00
6ae129ad-fb4a-477d-8479-b1b0e7687b4f,2017-01-22 06:49:00
1cd0418d-64da-4da1-a88c-050b9f264d43,2017-05-12 14:03:00
ccc2d9e7-9405-427b-ac83-be5259a48705,2017-07-16 06:35:00
74d83409-19cc-4ba7-90b7-65d3ef271116,2017-05-18 03:55:00
cb3ad392-baeb-4e28-a673-eaaf4bac68a4,2017-04-10 20:49:00
18022519-056b-4270-b777-643baa5aeb95,2017-09-14 17:20:00
89fe330a-8966-4756-8f7c-3bdbcd47279a,2017-04-20 15:55:00
c56f6b3e-b32a-456a-8a55-2fa3ccca3782,2017-10-04 11:29:00
0b69d940-dd3c-4851-88dd-8044f4be13d2,2017-11-17 02:40:00
6e0b2d60-4027-4d9a-babd-0e7d40859fb1,2017-08-20 08:49:00
0d47febd-a7dc-487f-a65a-698c62ab8696,2017-08-14 01:42:00
dc5d8fe9-3321-4c86-b66d-7c343decdc4a,2017-09-13 13:20:00
ee628d53-ea63-448a-85f4-5cbf4b846fb2,2017-03-12 14:16:00
49366b24-0d6f-467f-8c53-af7720e87cdf,2017-07-01 02:37:00
a891bf43-8154-41bc-a18c-45d427d33755,2017-07-01 08:21:00
70688015-a755-4b8a-a963-3528d85c8048,2017-09-24 07:35:00
89feb5c3-c04a-46bd-a8db-5fff182539b2,2017-06-06 13:29:00
1e8e11d0-a5e0-429d-ac6e-f7828f5325bb,2017-11-24 05:03:00
bb193c82-718f-42a6-bf8b-7c112433c8df,2017-09-07 22:50:00
dddd39ac-143d-41a4-b0bf-3615b4b251c6,2017-03-03 15:32:00
02e684ae-a448-408f-a9ff-dcb4a5c99aac,2017-09-05 07:57:00
1cd0418d-64da-4da1-a88c-050b9f264d43,2017-05-12 13:36:00
a5dbb25f-3c36-4103-9030-9f7c6241cd8d,2017-01-22 14:37:00
3b00ceeb-7658-4520-af14-946f5fdc38c6,2017-07-18 17:47:00
3df02ca8-b43a-4582-a937-bc531de700d6,2017-02-19 04:51:00
8e5273d1-0eb4-4e56-92cb-b6d0e6a4da6e,2017-09-05 23:41:00
977fbc1d-1cea-4935-b16e-026fda4498c9,2017-09-15 11:06:00
272ed260-780c-4f0b-bdfd-cd4a4e56a89a,2017-03-04 04:10:00
59159d2c-c119-46d8-9406-8e5dd0a6d60a,2017-02-26 13:39:00
a6ded113-aae9-4661-ac12-dad1734e81e3,2017-04-24 19:21:00
96a911ae-cd1d-4a5b-a1c8-e49e95d39ce7,2017-07-10 17:15:00
46e5ace7-43dc-4c13-92ff-260ecade677f,2017-09-18 19:34:00
caaad819-a4ff-4fe6-afd9-d75e90a46838,2017-11-21 21:20:00
9c3ea739-7968-429c-87f6-f213ef7b9fcb,2017-04-16 21:09:00
e1a8574d-1975-4c6a-8020-b3469e4995a5,2017-10-01 20:43:00
1966a6ad-9aa5-4cd3-9a68-35605a1e53f6,2017-10-05 03:33:00
bf144bd6-4681-4edb-81b9-df31ee275211,2017-07-22 09:18:00
49d04162-a920-4823-a1f0-9764768c19d1,2017-10-10 10:55:00
bf63c84b-53b7-45f6-9dc5-723087c31c1a,2017-04-12 01:34:00
e2303c6e-3c10-4129-aa4d-6885a6918aba,2017-11-20 19:20:00
952be3a5-9240-484f-845c-a6b2cbed72ee,2017-05-02 05:40:00
59d2b685-383a-4fce-a325-35d985713a8b,2017-01-20 03:58:00
a1203970-92ae-4fc7-843e-e1740c1be9d5,2017-11-12 23:07:00
55de53ae-89f6-43ff-a26d-df284678aca1,2017-03-17 19:56:00
0ea4cc68-dae4-4e35-b3e0-f0889932e1b5,2017-05-12 08:53:00
20da6a89-e211-4ea9-99bb-e2e62f03d213,2017-10-12 17:34:00
05b44764-bb83-4b08-b3ff-c6b31d4e31d3,2017-03-19 19:52:00
